subNum	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
2	 228	 6	 641	 73	 8966504	 8966714	 1	 left	 x	 1.7	 full
2	 228	 7	 617	 52	 8966729	 8967021	 1	 left	 x	 1.7	 full
2	 228	 8	 768	 330	 8967075	 8967266	 1	 left	 x	 1.7	 full
2	 228	 9	 755	 312	 8967276	 8967473	 1	 left	 x	 1.7	 full
2	 228	 10	 709	 227	 8967506	 8967868	 1	 left	 x	 1.7	 full
2	 228	 11	 799	 239	 8967898	 8968111	 1	 left	 x	 1.7	 full
2	 228	 12	 880	 265	 8968136	 8968353	 1	 left	 x	 1.7	 full
2	 228	 13	 886	 309	 8968497	 8968874	 1	 left	 x	 1.7	 full
2	 228	 14	 859	 325	 8968888	 8969224	 1	 left	 x	 1.7	 full
2	 228	 15	 827	 419	 8969253	 8970041	 1	 left	 x	 1.7	 full
2	 228	 16	 736	 459	 8970074	 8970135	 1	 left	 x	 1.7	 full
2	 228	 17	 701	 440	 8970155	 8970318	 1	 left	 x	 1.7	 full
2	 228	 18	 757	 399	 8970344	 8970609	 1	 left	 x	 1.7	 full
2	 228	 19	 692	 402	 8970633	 8970929	 1	 left	 x	 1.7	 full
2	 228	 20	 649	 410	 8970950	 8971297	 1	 left	 x	 1.7	 full
2	 228	 21	 724	 468	 8971323	 8971641	 1	 left	 x	 1.7	 full
2	 228	 22	 704	 501	 8971659	 8971941	 1	 left	 x	 1.7	 full
2	 228	 23	 641	 518	 8971966	 8972251	 1	 left	 x	 1.7	 full
2	 228	 24	 597	 588	 8972278	 8972539	 1	 left	 x	 1.7	 full
2	 228	 25	 233	 450	 8972604	 8972748	 1	 left	 x	 1.7	 full
2	 228	 26	 270	 268	 8972791	 8972901	 1	 left	 x	 1.7	 full
2	 228	 27	 267	 80	 8973007	 8973399	 1	 left	 x	 1.7	 full
2	 228	 28	 126	 101	 8973441	 8973666	 1	 left	 x	 1.7	 full
2	 228	 29	 400	 66	 8973715	 8973953	 1	 left	 x	 1.7	 full
2	 228	 30	 453	 216	 8974127	 8974271	 1	 left	 x	 1.7	 full
2	 228	 31	 456	 342	 8974446	 8974762	 1	 left	 x	 1.7	 full
2	 228	 32	 481	 363	 8974783	 8975056	 1	 left	 x	 1.7	 full
2	 228	 33	 462	 334	 8975074	 8975448	 1	 left	 x	 1.7	 full
2	 228	 34	 474	 441	 8975475	 8975753	 1	 left	 x	 1.7	 full
2	 228	 35	 466	 457	 8975927	 8976171	 1	 left	 x	 1.7	 full
2	 228	 36	 488	 533	 8976196	 8976517	 1	 left	 x	 1.7	 full
2	 228	 37	 452	 567	 8976539	 8977020	 1	 left	 x	 1.7	 full
2	 228	 38	 417	 577	 8977035	 8977179	 1	 left	 x	 1.7	 full
2	 228	 39	 423	 690	 8977397	 8977573	 1	 left	 x	 1.7	 full
2	 228	 40	 432	 714	 8977778	 8978087	 1	 left	 x	 1.7	 full
2	 228	 41	 402	 796	 8978115	 8978436	 1	 left	 x	 1.7	 full
2	 228	 42	 316	 823	 8978466	 8978628	 1	 left	 x	 1.7	 full
2	 228	 43	 250	 833	 8978650	 8979021	 1	 left	 x	 1.7	 full
2	 228	 44	 283	 774	 8979045	 8979437	 1	 left	 x	 1.7	 full
2	 228	 45	 34	 742	 8979503	 8979834	 1	 left	 x	 1.7	 full
2	 228	 46	 85	 129	 8979999	 8980248	 1	 left	 x	 1.7	 full
2	 228	 47	 65	 124	 8980258	 8980562	 1	 left	 x	 1.7	 full
2	 228	 48	 92	 283	 8980605	 8980953	 1	 left	 x	 1.7	 full
2	 228	 49	 314	 205	 8981095	 8981341	 1	 left	 x	 1.7	 full
2	 229	 1	 505	 353	 8991685	 8993141	 0	 x	 L	 x	 half
2	 229	 2	 527	 348	 8993153	 8993416	 0	 x	 L	 x	 half
2	 229	 3	 539	 308	 8993589	 8993767	 0	 x	 L	 x	 half
2	 229	 4	 524	 354	 8993789	 8994062	 0	 x	 L	 x	 half
2	 229	 5	 516	 378	 8994078	 8994270	 0	 x	 L	 x	 half
2	 229	 6	 515	 343	 8994284	 8994478	 0	 x	 L	 x	 half
2	 229	 7	 630	 143	 8994527	 8994785	 0	 x	 L	 x	 half
2	 229	 8	 516	 119	 8994825	 8994994	 0	 x	 L	 x	 half
2	 229	 9	 511	 87	 8995006	 8995174	 0	 x	 L	 x	 half
2	 229	 10	 506	 66	 8995186	 8995405	 0	 x	 L	 x	 half
2	 229	 11	 606	 48	 8995441	 8995600	 0	 x	 L	 x	 half
2	 229	 12	 854	 93	 8995644	 8995861	 0	 x	 L	 x	 half
2	 229	 13	 990	 112	 8996145	 8996370	 0	 x	 L	 x	 half
2	 229	 14	 837	 131	 8996494	 8996737	 0	 x	 L	 x	 half
2	 229	 15	 861	 125	 8996866	 8997089	 0	 x	 L	 x	 half
2	 229	 16	 892	 222	 8997134	 8997351	 0	 x	 L	 x	 half
2	 229	 17	 990	 220	 8997378	 8997596	 0	 x	 L	 x	 half
2	 229	 18	 984	 235	 8997608	 8997641	 0	 x	 L	 x	 half
2	 229	 19	 762	 261	 8997688	 8997964	 0	 x	 L	 x	 half
2	 229	 20	 756	 273	 8998137	 8998275	 0	 x	 L	 x	 half
2	 229	 21	 729	 458	 8998317	 8998693	 0	 x	 L	 x	 half
2	 229	 22	 897	 513	 8998732	 8999287	 0	 x	 L	 x	 half
2	 229	 23	 792	 628	 8999329	 8999732	 0	 x	 L	 x	 half
2	 229	 24	 802	 620	 8999741	 8999802	 0	 x	 L	 x	 half
2	 229	 25	 905	 694	 9000001	 9000232	 0	 x	 L	 x	 half
2	 229	 26	 517	 666	 9000288	 9000450	 0	 x	 L	 x	 half
2	 229	 27	 508	 458	 9000499	 9000652	 0	 x	 L	 x	 half
2	 230	 1	 509	 364	 9001900	 9003327	 1	 right	 x	 6	 full
2	 230	 2	 600	 475	 9003367	 9003504	 1	 right	 x	 6	 full
2	 230	 3	 663	 633	 9003542	 9003814	 1	 right	 x	 6	 full
2	 231	 1	 503	 368	 9005328	 9006694	 0	 x	 x	 6	 full
2	 231	 2	 702	 424	 9006879	 9007027	 0	 x	 x	 6	 full
2	 231	 3	 902	 489	 9007076	 9007204	 0	 x	 x	 6	 full
2	 231	 4	 237	 243	 9007294	 9007616	 0	 x	 x	 6	 full
2	 232	 1	 510	 361	 9010075	 9011679	 0	 x	 x	 6	 full
2	 232	 2	 346	 205	 9011723	 9011867	 0	 x	 x	 6	 full
2	 232	 3	 787	 410	 9011935	 9012132	 0	 x	 x	 6	 full
2	 233	 1	 507	 360	 9014412	 9015859	 1	 left	 R	 x	 half
2	 233	 2	 367	 456	 9015899	 9016025	 1	 left	 R	 x	 half
2	 233	 3	 606	 287	 9016081	 9016315	 1	 left	 R	 x	 half
2	 233	 4	 892	 623	 9016386	 9016684	 1	 left	 R	 x	 half
2	 233	 5	 924	 739	 9016721	 9016843	 1	 left	 R	 x	 half
2	 233	 6	 478	 91	 9017009	 9017462	 1	 left	 R	 x	 half
2	 233	 7	 446	 104	 9017481	 9017869	 1	 left	 R	 x	 half
2	 233	 8	 419	 102	 9017881	 9018012	 1	 left	 R	 x	 half
2	 233	 9	 187	 103	 9018166	 9018298	 1	 left	 R	 x	 half
2	 233	 10	 160	 84	 9018314	 9018604	 1	 left	 R	 x	 half
2	 233	 11	 329	 70	 9018642	 9018921	 1	 left	 R	 x	 half
2	 233	 12	 391	 393	 9018987	 9019484	 1	 left	 R	 x	 half
2	 233	 13	 310	 680	 9019529	 9019819	 1	 left	 R	 x	 half
2	 233	 14	 369	 736	 9019843	 9020021	 1	 left	 R	 x	 half
2	 233	 15	 220	 758	 9020059	 9020334	 1	 left	 R	 x	 half
2	 233	 16	 119	 768	 9020363	 9020620	 1	 left	 R	 x	 half
2	 233	 17	 67	 772	 9020639	 9020887	 1	 left	 R	 x	 half
2	 233	 18	 35	 723	 9020909	 9021240	 1	 left	 R	 x	 half
2	 233	 19	 137	 672	 9021267	 9021523	 1	 left	 R	 x	 half
2	 233	 20	 165	 666	 9021537	 9022035	 1	 left	 R	 x	 half
2	 234	 1	 510	 368	 9023474	 9025004	 0	 x	 x	 1.7	 full
2	 234	 2	 670	 505	 9025050	 9025197	 0	 x	 x	 1.7	 full
2	 234	 3	 792	 576	 9025236	 9025597	 0	 x	 x	 1.7	 full
2	 234	 4	 781	 653	 9025780	 9025837	 0	 x	 x	 1.7	 full
2	 234	 5	 840	 756	 9025871	 9026145	 0	 x	 x	 1.7	 full
2	 234	 6	 888	 735	 9026170	 9026519	 0	 x	 x	 1.7	 full
2	 234	 7	 879	 704	 9026530	 9026629	 0	 x	 x	 1.7	 full
2	 234	 8	 931	 126	 9026700	 9026942	 0	 x	 x	 1.7	 full
2	 234	 9	 975	 109	 9026960	 9027205	 0	 x	 x	 1.7	 full
2	 234	 10	 879	 720	 9027286	 9027557	 0	 x	 x	 1.7	 full
2	 234	 11	 638	 718	 9027604	 9027820	 0	 x	 x	 1.7	 full
2	 234	 12	 519	 723	 9027861	 9028036	 0	 x	 x	 1.7	 full
2	 234	 13	 351	 746	 9028079	 9028293	 0	 x	 x	 1.7	 full
2	 234	 14	 112	 762	 9028342	 9028441	 0	 x	 x	 1.7	 full
2	 234	 15	 27	 890	 9028698	 9028905	 0	 x	 x	 1.7	 full
2	 234	 16	 26	 801	 9028921	 9029250	 0	 x	 x	 1.7	 full
2	 234	 17	 46	 498	 9029311	 9029423	 0	 x	 x	 1.7	 full
2	 234	 18	 27	 198	 9029490	 9029620	 0	 x	 x	 1.7	 full
2	 234	 19	 7	 131	 9029640	 9029923	 0	 x	 x	 1.7	 full
2	 234	 20	 82	 104	 9029946	 9030137	 0	 x	 x	 1.7	 full
2	 234	 21	 283	 93	 9030177	 9030427	 0	 x	 x	 1.7	 full
2	 234	 22	 377	 80	 9030455	 9030654	 0	 x	 x	 1.7	 full
2	 234	 23	 523	 66	 9030691	 9031051	 0	 x	 x	 1.7	 full
2	 234	 24	 625	 94	 9031086	 9031290	 0	 x	 x	 1.7	 full
2	 234	 25	 682	 90	 9031310	 9031628	 0	 x	 x	 1.7	 full
2	 234	 26	 827	 185	 9031685	 9031723	 0	 x	 x	 1.7	 full
2	 234	 27	 817	 149	 9031737	 9031810	 0	 x	 x	 1.7	 full
2	 234	 28	 891	 197	 9031966	 9032129	 0	 x	 x	 1.7	 full
2	 234	 29	 613	 95	 9032181	 9032477	 0	 x	 x	 1.7	 full
2	 234	 30	 613	 105	 9032486	 9032606	 0	 x	 x	 1.7	 full
2	 234	 31	 451	 247	 9032649	 9032915	 0	 x	 x	 1.7	 full
2	 234	 32	 167	 190	 9032970	 9033240	 0	 x	 x	 1.7	 full
2	 234	 33	 156	 169	 9033252	 9033500	 0	 x	 x	 1.7	 full
2	 234	 34	 273	 228	 9033540	 9033768	 0	 x	 x	 1.7	 full
2	 234	 35	 202	 239	 9033790	 9034086	 0	 x	 x	 1.7	 full
2	 234	 36	 166	 252	 9034108	 9034296	 0	 x	 x	 1.7	 full
2	 234	 37	 551	 188	 9034357	 9034896	 0	 x	 x	 1.7	 full
2	 234	 38	 730	 181	 9034939	 9035309	 0	 x	 x	 1.7	 full
2	 234	 39	 760	 191	 9035327	 9035538	 0	 x	 x	 1.7	 full
2	 234	 40	 614	 230	 9035575	 9035714	 0	 x	 x	 1.7	 full
2	 234	 41	 520	 268	 9035750	 9036207	 0	 x	 x	 1.7	 full
2	 234	 42	 315	 287	 9036264	 9036565	 0	 x	 x	 1.7	 full
2	 234	 43	 384	 468	 9036607	 9036949	 0	 x	 x	 1.7	 full
2	 234	 44	 457	 565	 9036981	 9037260	 0	 x	 x	 1.7	 full
2	 234	 45	 504	 561	 9037275	 9037605	 0	 x	 x	 1.7	 full
2	 234	 46	 560	 573	 9037627	 9037990	 0	 x	 x	 1.7	 full
2	 234	 47	 672	 578	 9038025	 9038228	 0	 x	 x	 1.7	 full
2	 234	 48	 782	 567	 9038255	 9038562	 0	 x	 x	 1.7	 full
2	 234	 49	 822	 523	 9038581	 9038796	 0	 x	 x	 1.7	 full
2	 234	 50	 827	 460	 9038818	 9039130	 0	 x	 x	 1.7	 full
2	 234	 51	 856	 438	 9039146	 9039328	 0	 x	 x	 1.7	 full
2	 234	 52	 983	 468	 9039361	 9039644	 0	 x	 x	 1.7	 full
2	 234	 53	 812	 431	 9039682	 9039916	 0	 x	 x	 1.7	 full
2	 234	 54	 678	 426	 9040131	 9040391	 0	 x	 x	 1.7	 full
2	 235	 1	 504	 376	 9042652	 9043484	 0	 x	 x	 1.7	 full
2	 235	 2	 455	 319	 9043511	 9043627	 0	 x	 x	 1.7	 full
2	 235	 3	 93	 139	 9043804	 9043866	 0	 x	 x	 1.7	 full
2	 235	 4	 43	 137	 9043891	 9044077	 0	 x	 x	 1.7	 full
2	 235	 5	 1	 145	 9044097	 9044641	 0	 x	 x	 1.7	 full
2	 235	 6	 -18	 156	 9044655	 9044817	 0	 x	 x	 1.7	 full
2	 235	 7	 7	 214	 9044986	 9045663	 0	 x	 x	 1.7	 full
2	 235	 8	 4	 249	 9045681	 9046058	 0	 x	 x	 1.7	 full
2	 235	 9	 14	 282	 9046077	 9046496	 0	 x	 x	 1.7	 full
2	 235	 10	 9	 358	 9046522	 9046888	 0	 x	 x	 1.7	 full
2	 235	 11	 -8	 471	 9046926	 9047100	 0	 x	 x	 1.7	 full
2	 235	 12	 -31	 837	 9047312	 9047456	 0	 x	 x	 1.7	 full
2	 235	 13	 200	 893	 9047497	 9047863	 0	 x	 x	 1.7	 full
2	 235	 14	 305	 869	 9047888	 9048354	 0	 x	 x	 1.7	 full
2	 235	 15	 558	 815	 9048404	 9048618	 0	 x	 x	 1.7	 full
2	 235	 16	 400	 822	 9048658	 9048789	 0	 x	 x	 1.7	 full
2	 235	 17	 718	 784	 9048847	 9049041	 0	 x	 x	 1.7	 full
2	 235	 18	 835	 735	 9049076	 9049438	 0	 x	 x	 1.7	 full
2	 235	 19	 1025	 192	 9049517	 9049699	 0	 x	 x	 1.7	 full
2	 235	 20	 1024	 132	 9049726	 9049977	 0	 x	 x	 1.7	 full
2	 235	 21	 974	 485	 9050043	 9050468	 0	 x	 x	 1.7	 full
2	 235	 22	 951	 548	 9050491	 9050691	 0	 x	 x	 1.7	 full
2	 235	 23	 920	 671	 9050724	 9050910	 0	 x	 x	 1.7	 full
2	 235	 24	 627	 99	 9050997	 9051167	 0	 x	 x	 1.7	 full
2	 235	 25	 561	 63	 9051194	 9051362	 0	 x	 x	 1.7	 full
2	 235	 26	 403	 64	 9051408	 9051699	 0	 x	 x	 1.7	 full
2	 235	 27	 273	 73	 9051737	 9051869	 0	 x	 x	 1.7	 full
2	 235	 28	 797	 66	 9051941	 9052133	 0	 x	 x	 1.7	 full
2	 235	 29	 370	 114	 9052195	 9052511	 0	 x	 x	 1.7	 full
2	 235	 30	 617	 104	 9052560	 9052682	 0	 x	 x	 1.7	 full
2	 235	 31	 854	 147	 9052729	 9052944	 0	 x	 x	 1.7	 full
2	 235	 32	 926	 165	 9052969	 9053292	 0	 x	 x	 1.7	 full
2	 235	 33	 902	 185	 9053444	 9053690	 0	 x	 x	 1.7	 full
2	 235	 34	 869	 249	 9053725	 9054150	 0	 x	 x	 1.7	 full
2	 235	 35	 841	 303	 9054175	 9054291	 0	 x	 x	 1.7	 full
2	 235	 36	 830	 439	 9054325	 9054795	 0	 x	 x	 1.7	 full
2	 235	 37	 829	 478	 9054816	 9055514	 0	 x	 x	 1.7	 full
2	 235	 38	 761	 466	 9055628	 9055810	 0	 x	 x	 1.7	 full
2	 235	 39	 645	 643	 9055856	 9056160	 0	 x	 x	 1.7	 full
2	 235	 40	 617	 647	 9056174	 9056383	 0	 x	 x	 1.7	 full
2	 235	 41	 559	 591	 9056411	 9056624	 0	 x	 x	 1.7	 full
2	 235	 42	 543	 547	 9056646	 9056886	 0	 x	 x	 1.7	 full
2	 235	 43	 547	 507	 9056903	 9057111	 0	 x	 x	 1.7	 full
2	 235	 44	 525	 644	 9057143	 9057382	 0	 x	 x	 1.7	 full
2	 235	 45	 611	 178	 9057449	 9057736	 0	 x	 x	 1.7	 full
2	 235	 46	 708	 170	 9057771	 9058077	 0	 x	 x	 1.7	 full
2	 235	 47	 368	 182	 9058135	 9058490	 0	 x	 x	 1.7	 full
2	 235	 48	 316	 264	 9058527	 9058796	 0	 x	 x	 1.7	 full
2	 235	 49	 254	 381	 9058835	 9059418	 0	 x	 x	 1.7	 full
2	 235	 50	 272	 486	 9059447	 9059742	 0	 x	 x	 1.7	 full
2	 235	 51	 195	 564	 9059774	 9060088	 0	 x	 x	 1.7	 full
2	 236	 1	 511	 371	 9062363	 9063756	 1	 right	 x	 6	 full
2	 236	 2	 675	 601	 9063808	 9063949	 1	 right	 x	 6	 full
2	 236	 3	 709	 669	 9063976	 9064202	 1	 right	 x	 6	 full
2	 237	 1	 514	 366	 9066556	 9067434	 1	 right	 x	 1.7	 full
2	 237	 2	 767	 634	 9067494	 9067851	 1	 right	 x	 1.7	 full
2	 237	 3	 905	 700	 9067887	 9068264	 1	 right	 x	 1.7	 full
2	 237	 4	 920	 727	 9068280	 9068437	 1	 right	 x	 1.7	 full
2	 237	 5	 998	 157	 9068579	 9068756	 1	 right	 x	 1.7	 full
2	 237	 6	 1014	 104	 9068785	 9068878	 1	 right	 x	 1.7	 full
2	 237	 7	 859	 717	 9068955	 9069264	 1	 right	 x	 1.7	 full
2	 237	 8	 394	 133	 9069353	 9069501	 1	 right	 x	 1.7	 full
2	 237	 9	 317	 83	 9069539	 9069773	 1	 right	 x	 1.7	 full
2	 237	 10	 385	 66	 9069797	 9070080	 1	 right	 x	 1.7	 full
2	 237	 11	 66	 157	 9070139	 9070323	 1	 right	 x	 1.7	 full
2	 237	 12	 21	 182	 9070344	 9070499	 1	 right	 x	 1.7	 full
2	 237	 13	 -11	 135	 9070518	 9070643	 1	 right	 x	 1.7	 full
2	 237	 14	 -13	 129	 9070756	 9070911	 1	 right	 x	 1.7	 full
2	 237	 15	 62	 559	 9070982	 9071257	 1	 right	 x	 1.7	 full
2	 237	 16	 19	 601	 9071283	 9071609	 1	 right	 x	 1.7	 full
2	 237	 17	 9	 699	 9071645	 9072009	 1	 right	 x	 1.7	 full
2	 237	 18	 20	 747	 9072028	 9072461	 1	 right	 x	 1.7	 full
2	 237	 19	 1	 778	 9072481	 9072695	 1	 right	 x	 1.7	 full
2	 237	 20	 147	 765	 9072728	 9073004	 1	 right	 x	 1.7	 full
2	 237	 21	 215	 765	 9073028	 9073310	 1	 right	 x	 1.7	 full
2	 237	 22	 263	 709	 9073331	 9073519	 1	 right	 x	 1.7	 full
2	 237	 23	 263	 650	 9073540	 9073685	 1	 right	 x	 1.7	 full
2	 237	 24	 282	 616	 9073955	 9074471	 1	 right	 x	 1.7	 full
2	 237	 25	 223	 578	 9074496	 9074617	 1	 right	 x	 1.7	 full
2	 237	 26	 464	 450	 9074662	 9074873	 1	 right	 x	 1.7	 full
2	 237	 27	 486	 432	 9074886	 9075176	 1	 right	 x	 1.7	 full
2	 237	 28	 529	 419	 9075194	 9075493	 1	 right	 x	 1.7	 full
2	 237	 29	 537	 379	 9075512	 9075759	 1	 right	 x	 1.7	 full
2	 237	 30	 555	 285	 9075785	 9076376	 1	 right	 x	 1.7	 full
2	 238	 1	 474	 346	 9078525	 9079672	 0	 x	 x	 6	 full
2	 238	 2	 335	 418	 9079718	 9079819	 0	 x	 x	 6	 full
2	 238	 3	 698	 628	 9079880	 9080022	 0	 x	 x	 6	 full
2	 239	 1	 515	 414	 9082291	 9083501	 0	 x	 x	 1.7	 full
2	 239	 2	 583	 412	 9083525	 9083730	 0	 x	 x	 1.7	 full
2	 239	 3	 529	 406	 9083749	 9083915	 0	 x	 x	 1.7	 full
2	 239	 4	 455	 403	 9083938	 9084247	 0	 x	 x	 1.7	 full
2	 239	 5	 672	 348	 9084287	 9084440	 0	 x	 x	 1.7	 full
2	 239	 6	 867	 372	 9084484	 9084801	 0	 x	 x	 1.7	 full
2	 239	 7	 917	 126	 9084869	 9085021	 0	 x	 x	 1.7	 full
2	 239	 8	 923	 99	 9085034	 9085261	 0	 x	 x	 1.7	 full
2	 239	 9	 825	 595	 9085340	 9085781	 0	 x	 x	 1.7	 full
2	 239	 10	 858	 739	 9085814	 9086033	 0	 x	 x	 1.7	 full
2	 239	 11	 796	 700	 9086051	 9086261	 0	 x	 x	 1.7	 full
2	 239	 12	 842	 660	 9086283	 9086465	 0	 x	 x	 1.7	 full
2	 239	 13	 904	 623	 9086489	 9086664	 0	 x	 x	 1.7	 full
2	 239	 14	 924	 520	 9086696	 9086876	 0	 x	 x	 1.7	 full
2	 239	 15	 677	 721	 9087063	 9087378	 0	 x	 x	 1.7	 full
2	 239	 16	 665	 714	 9087389	 9087728	 0	 x	 x	 1.7	 full
2	 239	 17	 729	 255	 9087795	 9088005	 0	 x	 x	 1.7	 full
2	 239	 18	 713	 98	 9088043	 9088388	 0	 x	 x	 1.7	 full
2	 239	 19	 66	 180	 9088489	 9088702	 0	 x	 x	 1.7	 full
2	 239	 20	 35	 184	 9088716	 9088899	 0	 x	 x	 1.7	 full
2	 239	 21	 66	 667	 9089072	 9089240	 0	 x	 x	 1.7	 full
2	 239	 22	 34	 729	 9089264	 9089671	 0	 x	 x	 1.7	 full
2	 239	 23	 123	 692	 9089697	 9089990	 0	 x	 x	 1.7	 full
2	 239	 24	 313	 710	 9090030	 9090425	 0	 x	 x	 1.7	 full
2	 239	 25	 177	 757	 9090473	 9090762	 0	 x	 x	 1.7	 full
2	 239	 26	 402	 398	 9090826	 9091443	 0	 x	 x	 1.7	 full
2	 239	 27	 339	 413	 9091466	 9091550	 0	 x	 x	 1.7	 full
2	 239	 28	 515	 355	 9091589	 9091735	 0	 x	 x	 1.7	 full
2	 239	 29	 494	 124	 9091927	 9092221	 0	 x	 x	 1.7	 full
2	 239	 30	 472	 88	 9092237	 9092396	 0	 x	 x	 1.7	 full
2	 239	 31	 178	 108	 9092451	 9092985	 0	 x	 x	 1.7	 full
2	 239	 32	 139	 213	 9093016	 9093241	 0	 x	 x	 1.7	 full
2	 239	 33	 57	 329	 9093433	 9093762	 0	 x	 x	 1.7	 full
2	 239	 34	 32	 436	 9093802	 9093934	 0	 x	 x	 1.7	 full
2	 239	 35	 44	 495	 9094106	 9094328	 0	 x	 x	 1.7	 full
2	 239	 36	 -5	 567	 9094365	 9094607	 0	 x	 x	 1.7	 full
2	 239	 37	 56	 314	 9094661	 9094776	 0	 x	 x	 1.7	 full
2	 239	 38	 8	 257	 9094799	 9095303	 0	 x	 x	 1.7	 full
2	 239	 39	 2	 280	 9095321	 9095541	 0	 x	 x	 1.7	 full
2	 239	 40	 5	 236	 9095560	 9095617	 0	 x	 x	 1.7	 full
2	 240	 1	 510	 385	 9097265	 9098505	 1	 right	 L	 x	 half
2	 240	 2	 476	 345	 9098730	 9098836	 1	 right	 L	 x	 half
2	 240	 3	 609	 463	 9098881	 9099085	 1	 right	 L	 x	 half
2	 240	 4	 609	 711	 9099128	 9099389	 1	 right	 L	 x	 half
2	 240	 5	 552	 723	 9099419	 9099551	 1	 right	 L	 x	 half
2	 240	 6	 775	 726	 9099598	 9099884	 1	 right	 L	 x	 half
2	 240	 7	 854	 731	 9099914	 9100123	 1	 right	 L	 x	 half
2	 240	 8	 899	 134	 9100206	 9100466	 1	 right	 L	 x	 half
2	 240	 9	 913	 107	 9100478	 9100791	 1	 right	 L	 x	 half
2	 240	 10	 503	 71	 9100854	 9100940	 1	 right	 L	 x	 half
2	 240	 11	 64	 132	 9101011	 9101230	 1	 right	 L	 x	 half
2	 240	 12	 564	 331	 9101299	 9101674	 1	 right	 L	 x	 half
2	 240	 13	 721	 354	 9101887	 9102255	 1	 right	 L	 x	 half
2	 240	 14	 643	 417	 9102292	 9102611	 1	 right	 L	 x	 half
2	 240	 15	 557	 505	 9102644	 9103068	 1	 right	 L	 x	 half
2	 240	 16	 548	 607	 9103098	 9103529	 1	 right	 L	 x	 half
2	 240	 17	 535	 642	 9103550	 9103795	 1	 right	 L	 x	 half
2	 240	 18	 671	 559	 9103830	 9104568	 1	 right	 L	 x	 half
2	 240	 19	 864	 191	 9104658	 9105007	 1	 right	 L	 x	 half
2	 240	 20	 919	 198	 9105029	 9105374	 1	 right	 L	 x	 half
2	 240	 21	 966	 88	 9105513	 9105833	 1	 right	 L	 x	 half
2	 240	 22	 918	 85	 9105852	 9106075	 1	 right	 L	 x	 half
2	 240	 23	 542	 67	 9106133	 9106459	 1	 right	 L	 x	 half
2	 240	 24	 526	 136	 9106487	 9106785	 1	 right	 L	 x	 half
2	 240	 25	 562	 135	 9106802	 9107205	 1	 right	 L	 x	 half
2	 240	 26	 619	 106	 9107380	 9107456	 1	 right	 L	 x	 half
2	 240	 27	 683	 155	 9107484	 9107788	 1	 right	 L	 x	 half
2	 240	 28	 714	 150	 9107801	 9108071	 1	 right	 L	 x	 half
2	 240	 29	 736	 142	 9108082	 9108433	 1	 right	 L	 x	 half
2	 240	 30	 823	 191	 9108467	 9108750	 1	 right	 L	 x	 half
3	 1	 1	 518	 379	 2582228	 2583810	 0	 x	 R	 x	 half
3	 1	 2	 499	 360	 2583820	 2584088	 0	 x	 R	 x	 half
3	 1	 3	 213	 384	 2584139	 2584365	 0	 x	 R	 x	 half
3	 1	 4	 526	 351	 2584411	 2584564	 0	 x	 R	 x	 half
3	 1	 5	 769	 343	 2584609	 2584734	 0	 x	 R	 x	 half
3	 1	 6	 453	 364	 2584780	 2584923	 0	 x	 R	 x	 half
3	 1	 7	 487	 357	 2584938	 2585190	 0	 x	 R	 x	 half
3	 1	 8	 474	 190	 2585226	 2585386	 0	 x	 R	 x	 half
3	 1	 9	 495	 201	 2585396	 2585633	 0	 x	 R	 x	 half
3	 1	 10	 539	 202	 2585650	 2585846	 0	 x	 R	 x	 half
3	 1	 11	 812	 191	 2585890	 2586101	 0	 x	 R	 x	 half
3	 1	 12	 437	 24	 2586161	 2586347	 0	 x	 R	 x	 half
3	 1	 13	 178	 14	 2586394	 2586645	 0	 x	 R	 x	 half
3	 1	 14	 301	 371	 2586697	 2587041	 0	 x	 R	 x	 half
3	 1	 15	 566	 476	 2587086	 2587331	 0	 x	 R	 x	 half
3	 1	 16	 794	 565	 2587373	 2587568	 0	 x	 R	 x	 half
3	 1	 17	 830	 506	 2587593	 2587690	 0	 x	 R	 x	 half
3	 1	 18	 412	 526	 2587743	 2587922	 0	 x	 R	 x	 half
3	 1	 19	 182	 546	 2587966	 2588228	 0	 x	 R	 x	 half
3	 1	 20	 173	 387	 2588265	 2588376	 0	 x	 R	 x	 half
3	 1	 21	 283	 127	 2588554	 2588628	 0	 x	 R	 x	 half
3	 1	 22	 893	 112	 2588690	 2588925	 0	 x	 R	 x	 half
3	 1	 23	 989	 131	 2588952	 2589102	 0	 x	 R	 x	 half
3	 1	 24	 490	 165	 2589161	 2589382	 0	 x	 R	 x	 half
3	 1	 25	 431	 255	 2589414	 2589567	 0	 x	 R	 x	 half
3	 1	 26	 524	 487	 2589607	 2589894	 0	 x	 R	 x	 half
3	 1	 27	 544	 289	 2589934	 2590608	 0	 x	 R	 x	 half
3	 2	 1	 515	 328	 2594023	 2594054	 1	 right	 x	 1.7	 full
3	 2	 2	 508	 353	 2594062	 2594281	 1	 right	 x	 1.7	 full
3	 2	 3	 584	 366	 2594305	 2594534	 1	 right	 x	 1.7	 full
3	 2	 4	 636	 367	 2594554	 2594639	 1	 right	 x	 1.7	 full
3	 2	 5	 811	 404	 2594677	 2595474	 1	 right	 x	 1.7	 full
3	 3	 1	 517	 383	 2598422	 2599691	 1	 left	 L	 x	 half
