subNum	 trialNo	 fixNo	 trialType	 xFix	 yFix	 fixStartTime	 fixEndTime	 hemianopia	 targPresent	 targSide	 row	 column	 easySide	 RtFirstFix
7	 115	 2	 Ul	 932	 843	 11148139	 11148163	 l	 1	 right	 13	 16	 R	 355
7	 116	 2	 Ul	 409	 335	 11151361	 11151510	 l	 1	 left	 5	 4	 R	 316
7	 117	 2	 Ul	 388	 399	 11155868	 11156036	 l	 1	 left	 6	 7	 R	 283
7	 118	 2	 Ul	 927	 730	 11159559	 11159786	 l	 1	 right	 11	 16	 R	 253
7	 119	 2	 Ul	 390	 402	 11163176	 11163393	 l	 0	 x	 0	 0	 L	 509
7	 120	 2	 Ul	 731	 875	 11171379	 11171519	 l	 1	 left	 16	 5	 L	 301
7	 121	 2	 Ul	 1201	 931	 11174737	 11174921	 l	 1	 right	 15	 22	 R	 348
7	 122	 2	 Ul	 458	 354	 11177930	 11178094	 l	 0	 x	 0	 0	 R	 280
7	 123	 2	 Ul	 538	 319	 11182553	 11182702	 l	 0	 x	 0	 0	 R	 302
7	 124	 2	 Ul	 907	 658	 11187313	 11187496	 l	 1	 right	 10	 17	 R	 252
7	 125	 2	 Ul	 554	 336	 11190581	 11190717	 l	 1	 left	 2	 8	 R	 309
7	 126	 2	 Ul	 424	 1127	 11196313	 11196416	 l	 0	 x	 0	 0	 R	 270
7	 127	 2	 Ul	 306	 450	 11203530	 11203633	 l	 1	 left	 12	 6	 R	 336
7	 128	 2	 Ul	 562	 276	 11208739	 11208913	 l	 0	 x	 0	 0	 R	 304
7	 129	 2	 Ul	 712	 278	 11214525	 11214686	 l	 0	 x	 0	 0	 L	 448
7	 130	 2	 Ul	 363	 1127	 11221000	 11221303	 l	 1	 left	 16	 7	 L	 362
7	 131	 2	 Ul	 818	 794	 11225417	 11225618	 l	 0	 x	 0	 0	 L	 529
7	 132	 2	 Ul	 723	 534	 11231831	 11232020	 l	 1	 right	 8	 13	 L	 401
7	 133	 2	 Ul	 948	 782	 11238243	 11238433	 l	 1	 right	 12	 18	 L	 322
7	 134	 2	 Ul	 28	 395	 11241858	 11242266	 l	 0	 x	 0	 0	 R	 387
7	 135	 2	 Ul	 642	 562	 11247131	 11247330	 l	 1	 left	 12	 8	 L	 108
7	 136	 2	 Ul	 435	 448	 11250712	 11250882	 l	 0	 x	 0	 0	 R	 279
7	 137	 2	 Ul	 693	 837	 11256336	 11256550	 l	 0	 x	 0	 0	 L	 362
7	 138	 2	 Ul	 666	 541	 11263179	 11263478	 l	 1	 right	 6	 15	 L	 83
7	 139	 2	 Ul	 607	 345	 11271585	 11271692	 l	 0	 x	 0	 0	 R	 368
7	 140	 2	 Ul	 729	 894	 11283736	 11284007	 l	 0	 x	 0	 0	 L	 336
7	 141	 2	 Ul	 277	 538	 11291233	 11291371	 l	 1	 left	 8	 4	 L	 292
7	 142	 2	 Ul	 229	 405	 11294648	 11294737	 l	 0	 x	 0	 0	 R	 306
7	 143	 2	 Ul	 461	 410	 11299299	 11299430	 l	 0	 x	 0	 0	 R	 287
7	 144	 2	 Ul	 1124	 650	 11303661	 11303974	 l	 0	 x	 0	 0	 L	 388
7	 145	 2	 Ul	 601	 316	 11308572	 11308687	 l	 0	 x	 0	 0	 R	 358
7	 146	 2	 Ul	 789	 742	 11312439	 11312632	 l	 1	 right	 11	 14	 R	 334
7	 147	 2	 Ul	 653	 536	 11315792	 11315886	 l	 1	 right	 14	 18	 L	 407
7	 148	 2	 Ul	 864	 437	 11321555	 11321669	 l	 1	 right	 6	 16	 R	 309
7	 149	 2	 Ul	 165	 349	 11324720	 11324862	 l	 0	 x	 0	 0	 R	 373
7	 150	 2	 Ul	 794	 596	 11330264	 11330432	 l	 1	 right	 9	 15	 L	 326
7	 151	 2	 Ul	 580	 599	 11333702	 11333877	 l	 0	 x	 0	 0	 R	 413
7	 152	 2	 Ul	 447	 433	 11338769	 11338903	 l	 1	 left	 9	 8	 R	 329
7	 153	 2	 Ul	 617	 539	 11343964	 11344095	 l	 0	 x	 0	 0	 R	 393
7	 154	 2	 Ul	 818	 801	 11350448	 11350615	 l	 1	 right	 1	 16	 L	 296
7	 155	 2	 Ul	 212	 511	 11356516	 11356709	 l	 0	 x	 0	 0	 R	 373
7	 157	 2	 Ul	 546	 552	 11368078	 11368234	 l	 0	 x	 0	 0	 R	 363
7	 158	 2	 Ul	 540	 355	 11373759	 11373947	 l	 0	 x	 0	 0	 R	 463
7	 159	 2	 Ul	 827	 266	 11381573	 11381688	 l	 1	 right	 3	 15	 R	 325
7	 160	 2	 Ul	 595	 528	 11385647	 11385701	 l	 0	 x	 0	 0	 R	 389
8	 1	 2	 Ul	 718	 575	 12099659	 12099776	 l	 1	 left	 4	 2	 R	 288
8	 2	 2	 Ul	 503	 418	 12112167	 12112306	 l	 1	 right	 4	 14	 R	 333
8	 3	 2	 Ul	 657	 278	 12117803	 12118010	 l	 1	 right	 15	 22	 R	 248
8	 4	 2	 Ul	 909	 693	 12122590	 12123081	 l	 1	 right	 11	 16	 R	 254
8	 5	 2	 Ul	 956	 643	 12132046	 12132167	 l	 1	 right	 10	 17	 R	 248
8	 6	 2	 Ul	 725	 568	 12137608	 12137788	 l	 0	 x	 0	 0	 R	 309
8	 7	 2	 Ul	 725	 559	 12152295	 12152537	 l	 1	 right	 1	 16	 L	 234
8	 8	 2	 Ul	 829	 210	 12161927	 12162044	 l	 1	 right	 3	 15	 R	 274
8	 9	 2	 Ul	 677	 412	 12166083	 12166372	 l	 0	 x	 0	 0	 R	 229
8	 10	 2	 Ul	 624	 541	 12178520	 12178779	 l	 0	 x	 0	 0	 R	 273
8	 11	 2	 Ul	 995	 331	 12190848	 12190904	 l	 1	 right	 3	 20	 R	 240
8	 12	 2	 Ul	 962	 397	 12200973	 12201180	 l	 1	 right	 14	 17	 L	 232
8	 13	 2	 Ul	 707	 562	 12206852	 12207019	 l	 1	 left	 5	 4	 R	 280
8	 14	 2	 Ul	 626	 496	 12223367	 12223541	 l	 0	 x	 0	 0	 R	 222
8	 15	 2	 Ul	 256	 494	 12235631	 12235829	 l	 1	 right	 7	 16	 L	 554
8	 16	 2	 Ul	 818	 512	 12254100	 12254184	 l	 1	 left	 10	 4	 L	 230
8	 17	 2	 Ul	 636	 534	 12260103	 12260316	 l	 0	 x	 0	 0	 R	 41
8	 18	 2	 Ul	 762	 503	 12276697	 12276865	 l	 1	 left	 7	 5	 L	 192
8	 19	 2	 Ul	 568	 498	 12284577	 12284813	 l	 0	 x	 0	 0	 R	 221
8	 20	 2	 Ul	 351	 502	 12296093	 12296307	 l	 0	 x	 0	 0	 R	 305
8	 21	 2	 Ul	 765	 540	 12305615	 12305723	 l	 0	 x	 0	 0	 L	 255
8	 22	 2	 Ul	 258	 498	 12316894	 12317065	 l	 1	 right	 3	 21	 R	 292
8	 23	 2	 Ul	 630	 524	 12327425	 12327665	 l	 0	 x	 0	 0	 R	 41
8	 24	 2	 Ul	 894	 670	 12341744	 12341872	 l	 1	 right	 13	 16	 R	 307
8	 25	 2	 Ul	 549	 489	 12345490	 12345675	 l	 0	 x	 0	 0	 R	 52
8	 26	 2	 Ul	 622	 505	 12363012	 12363157	 l	 1	 right	 12	 21	 L	 61
8	 27	 2	 Ul	 800	 645	 12372898	 12373055	 l	 1	 right	 11	 14	 R	 295
8	 28	 2	 Ul	 1048	 612	 12376856	 12376999	 l	 1	 right	 10	 20	 R	 283
8	 29	 2	 Ul	 938	 602	 12383311	 12383498	 l	 1	 left	 6	 3	 R	 266
8	 30	 2	 Ul	 1053	 519	 12395528	 12395784	 l	 0	 x	 0	 0	 R	 271
8	 31	 2	 Ul	 813	 526	 12412430	 12412564	 l	 0	 x	 0	 0	 R	 240
8	 32	 2	 Ul	 920	 610	 12422832	 12423049	 l	 0	 x	 0	 0	 R	 220
8	 33	 2	 Ul	 1007	 613	 12436534	 12436678	 l	 0	 x	 0	 0	 L	 249
8	 34	 2	 Ul	 711	 475	 12449150	 12449337	 l	 0	 x	 0	 0	 R	 403
8	 35	 2	 Ul	 912	 515	 12460736	 12460875	 l	 1	 left	 16	 5	 L	 217
8	 36	 2	 Ul	 550	 501	 12465592	 12465679	 l	 1	 left	 2	 2	 R	 262
8	 37	 2	 Ul	 894	 624	 12481732	 12481857	 l	 1	 right	 1	 17	 L	 259
8	 38	 2	 Ul	 629	 521	 12490085	 12490321	 l	 0	 x	 0	 0	 L	 71
8	 39	 2	 Ul	 990	 590	 12509091	 12509337	 l	 1	 left	 4	 8	 R	 323
8	 40	 2	 Ul	 296	 411	 12522774	 12522923	 l	 1	 right	 14	 18	 L	 304
8	 41	 2	 Ul	 965	 584	 12538035	 12538230	 l	 0	 x	 0	 0	 R	 382
8	 42	 2	 Ul	 325	 474	 12549336	 12549484	 l	 1	 left	 16	 7	 R	 251
8	 43	 2	 Ul	 332	 447	 12563415	 12563701	 l	 0	 x	 0	 0	 L	 367
8	 44	 2	 Ul	 492	 279	 12574490	 12574670	 l	 0	 x	 0	 0	 R	 200
8	 45	 2	 Ul	 285	 494	 12589860	 12590057	 l	 0	 x	 0	 0	 L	 357
8	 46	 2	 Ul	 409	 552	 12600811	 12601036	 l	 1	 right	 15	 15	 R	 96
8	 47	 2	 Ul	 969	 570	 12610040	 12610290	 l	 0	 x	 0	 0	 R	 293
8	 48	 2	 Ul	 978	 516	 12623471	 12623601	 l	 0	 x	 0	 0	 L	 262
8	 49	 2	 Ul	 452	 543	 12631964	 12632270	 l	 0	 x	 0	 0	 L	 83
8	 50	 2	 Ul	 593	 483	 12641156	 12641483	 l	 0	 x	 0	 0	 R	 43
8	 51	 2	 Ul	 315	 446	 12650192	 12650446	 l	 0	 x	 0	 0	 L	 187
8	 52	 2	 Ul	 591	 457	 12662687	 12662867	 l	 1	 left	 14	 3	 R	 260
8	 53	 2	 Ul	 870	 868	 12672211	 12672372	 l	 1	 left	 12	 6	 R	 62
8	 54	 2	 Ul	 335	 501	 12686614	 12686828	 l	 0	 x	 0	 0	 L	 333
8	 55	 2	 Ul	 960	 525	 12699307	 12699445	 l	 0	 x	 0	 0	 L	 233
8	 56	 2	 Ul	 602	 395	 12711278	 12711582	 l	 1	 right	 9	 15	 L	 312
8	 57	 2	 Ul	 540	 437	 12722746	 12722983	 l	 0	 x	 0	 0	 R	 48
8	 58	 2	 Ul	 190	 477	 12733984	 12734279	 l	 0	 x	 0	 0	 L	 304
8	 59	 2	 Ul	 664	 482	 12745615	 12745807	 l	 1	 left	 14	 8	 L	 113
8	 60	 2	 Ul	 621	 545	 12749890	 12750085	 l	 0	 x	 0	 0	 R	 57
8	 61	 2	 Ul	 254	 425	 12762545	 12762778	 l	 0	 x	 0	 0	 L	 319
8	 62	 2	 Ul	 412	 411	 12776132	 12776272	 l	 1	 left	 12	 5	 L	 94
8	 63	 2	 Ul	 272	 716	 12779615	 12779737	 l	 0	 x	 0	 0	 R	 226
8	 64	 2	 Ul	 590	 662	 12794142	 12794207	 l	 0	 x	 0	 0	 R	 261
8	 65	 2	 Ul	 627	 571	 12807275	 12807513	 l	 0	 x	 0	 0	 R	 101
8	 66	 2	 Ul	 913	 567	 12824924	 12825007	 l	 1	 left	 11	 3	 R	 387
8	 67	 2	 Ul	 622	 536	 12842897	 12843026	 l	 1	 right	 11	 21	 L	 47
8	 68	 2	 Ul	 566	 488	 12857441	 12857565	 l	 0	 x	 0	 0	 R	 338
8	 69	 2	 Ul	 894	 523	 12872472	 12872561	 l	 0	 x	 0	 0	 L	 316
8	 70	 2	 Ul	 384	 667	 12882886	 12883163	 l	 1	 left	 14	 8	 L	 38
8	 71	 2	 Ul	 691	 605	 12886821	 12886867	 l	 0	 x	 0	 0	 L	 273
8	 72	 2	 Ul	 612	 478	 12903384	 12903543	 l	 0	 x	 0	 0	 R	 92
8	 73	 2	 Ul	 992	 569	 12920339	 12920506	 l	 0	 x	 0	 0	 R	 354
8	 74	 2	 Ul	 345	 429	 12933754	 12933866	 l	 0	 x	 0	 0	 R	 217
8	 75	 2	 Ul	 563	 497	 12950197	 12950300	 l	 0	 x	 0	 0	 L	 237
8	 76	 2	 Ul	 344	 774	 12968828	 12969032	 l	 1	 right	 12	 18	 L	 214
8	 77	 2	 Ul	 380	 619	 12974142	 12974276	 l	 0	 x	 0	 0	 R	 197
8	 78	 2	 Ul	 921	 635	 12985674	 12985914	 l	 0	 x	 0	 0	 R	 277
8	 79	 2	 Ul	 198	 332	 12995724	 12995996	 l	 0	 x	 0	 0	 L	 285
8	 80	 2	 Ul	 347	 588	 13004891	 13005130	 l	 0	 x	 0	 0	 R	 180
8	 81	 2	 Ul	 683	 893	 13018384	 13018545	 l	 1	 right	 2	 20	 L	 281
8	 82	 2	 Ul	 619	 252	 13028359	 13028461	 l	 1	 left	 16	 9	 L	 264
8	 83	 2	 Ul	 340	 883	 13035087	 13035333	 l	 1	 left	 2	 8	 R	 51
8	 84	 2	 Ul	 546	 399	 13042951	 13043174	 l	 1	 right	 6	 13	 L	 133
8	 85	 2	 Ul	 283	 729	 13046488	 13046594	 l	 1	 left	 14	 5	 R	 229
8	 86	 2	 Ul	 684	 481	 13056570	 13056743	 l	 1	 left	 16	 8	 L	 240
8	 87	 2	 Ul	 705	 928	 13064199	 13064392	 l	 0	 x	 0	 0	 L	 248
8	 88	 2	 Ul	 774	 523	 13077073	 13077222	 l	 1	 left	 12	 5	 R	 229
8	 89	 2	 Ul	 706	 763	 13087145	 13087250	 l	 0	 x	 0	 0	 L	 319
8	 90	 2	 Ul	 610	 517	 13097586	 13097804	 l	 0	 x	 0	 0	 R	 58
8	 91	 2	 Ul	 668	 402	 13107020	 13107138	 l	 0	 x	 0	 0	 L	 310
8	 92	 2	 Ul	 256	 577	 13118154	 13118317	 l	 1	 right	 6	 14	 L	 342
8	 93	 2	 Ul	 348	 738	 13124827	 13124940	 l	 0	 x	 0	 0	 R	 324
8	 94	 2	 Ul	 368	 347	 13134985	 13135218	 l	 1	 right	 6	 18	 L	 100
8	 95	 2	 Ul	 788	 295	 13142710	 13142971	 l	 0	 x	 0	 0	 R	 24
8	 96	 2	 Ul	 245	 557	 13152095	 13152197	 l	 1	 right	 6	 19	 R	 197
8	 97	 2	 Ul	 436	 393	 13155552	 13155761	 l	 1	 left	 16	 7	 L	 103
8	 98	 2	 Ul	 525	 497	 13161089	 13161370	 l	 1	 left	 2	 6	 R	 49
8	 99	 2	 Ul	 1003	 546	 13168675	 13168814	 l	 1	 right	 9	 19	 R	 214
8	 100	 2	 Ul	 882	 522	 13171915	 13172025	 l	 1	 left	 3	 3	 R	 253
8	 101	 2	 Ul	 259	 578	 13180555	 13180751	 l	 1	 right	 1	 15	 L	 352
8	 102	 2	 Ul	 543	 291	 13193222	 13193460	 l	 1	 right	 16	 22	 R	 76
8	 103	 2	 Ul	 305	 474	 13197554	 13197755	 l	 1	 left	 15	 4	 L	 77
8	 104	 2	 Ul	 266	 913	 13201234	 13201332	 l	 1	 right	 4	 21	 L	 247
8	 105	 2	 Ul	 76	 254	 13213547	 13213755	 l	 1	 left	 4	 2	 L	 268
8	 106	 2	 Ul	 623	 515	 13220721	 13220966	 l	 1	 left	 11	 4	 L	 50
8	 107	 2	 Ul	 409	 546	 13224907	 13225121	 l	 0	 x	 0	 0	 L	 185
8	 108	 2	 Ul	 267	 304	 13235309	 13235441	 l	 0	 x	 0	 0	 L	 316
8	 109	 2	 Ul	 362	 370	 13243317	 13243552	 l	 1	 right	 12	 19	 R	 112
8	 110	 2	 Ul	 770	 593	 13247872	 13248033	 l	 0	 x	 0	 0	 L	 116
8	 111	 2	 Ul	 619	 399	 13256628	 13256941	 l	 0	 x	 0	 0	 R	 80
8	 112	 2	 Ul	 989	 440	 13266302	 13266383	 l	 1	 left	 8	 6	 R	 363
8	 113	 2	 Ul	 584	 571	 13274618	 13274822	 l	 0	 x	 0	 0	 L	 127
8	 114	 2	 Ul	 560	 358	 13285197	 13285413	 l	 1	 right	 6	 15	 L	 94
8	 115	 2	 Ul	 380	 668	 13289132	 13289280	 l	 1	 left	 6	 7	 R	 118
8	 116	 2	 Ul	 69	 743	 13298480	 13298595	 l	 1	 left	 11	 1	 L	 315
8	 117	 2	 Ul	 12	 670	 13301641	 13301787	 l	 1	 right	 6	 18	 R	 245
8	 118	 2	 Ul	 642	 696	 13305969	 13306112	 l	 0	 x	 0	 0	 L	 342
8	 119	 2	 Ul	 713	 399	 13319143	 13319186	 l	 1	 right	 14	 22	 L	 284
8	 120	 2	 Ul	 234	 505	 13323621	 13323706	 l	 1	 left	 1	 4	 L	 341
8	 121	 2	 Ul	 682	 564	 13328310	 13328515	 l	 0	 x	 0	 0	 R	 319
8	 122	 2	 Ul	 406	 139	 13337759	 13337857	 l	 0	 x	 0	 0	 R	 256
8	 123	 2	 Ul	 384	 249	 13346051	 13346239	 l	 0	 x	 0	 0	 L	 77
8	 124	 2	 Ul	 757	 296	 13355909	 13355963	 l	 0	 x	 0	 0	 L	 233
8	 125	 2	 Ul	 299	 317	 13365898	 13366105	 l	 0	 x	 0	 0	 R	 80
8	 126	 2	 Ul	 675	 287	 13376778	 13376889	 l	 0	 x	 0	 0	 L	 258
8	 127	 2	 Ul	 865	 600	 13386508	 13386607	 l	 0	 x	 0	 0	 R	 306
8	 128	 2	 Ul	 670	 538	 13396693	 13396715	 l	 1	 left	 12	 8	 L	 289
8	 129	 2	 Ul	 224	 452	 13400687	 13400912	 l	 0	 x	 0	 0	 R	 62
8	 130	 2	 Ul	 729	 580	 13411392	 13411521	 l	 0	 x	 0	 0	 L	 306
8	 131	 2	 Ul	 710	 388	 13420901	 13421043	 l	 1	 right	 8	 13	 L	 293
8	 132	 2	 Ul	 409	 504	 13432084	 13432317	 l	 1	 right	 14	 16	 L	 44
8	 133	 2	 Ul	 634	 530	 13438145	 13438306	 l	 1	 left	 4	 9	 L	 273
8	 134	 2	 Ul	 440	 305	 13442192	 13442321	 l	 1	 left	 9	 7	 R	 270
8	 135	 2	 Ul	 587	 359	 13449120	 13449266	 l	 0	 x	 0	 0	 R	 306
8	 136	 2	 Ul	 398	 273	 13458951	 13459156	 l	 0	 x	 0	 0	 L	 56
8	 137	 2	 Ul	 621	 229	 13468477	 13468668	 l	 0	 x	 0	 0	 L	 280
8	 138	 2	 Ul	 716	 66	 13477275	 13477416	 l	 1	 left	 10	 7	 L	 266
8	 139	 2	 Ul	 597	 447	 13483928	 13484067	 l	 0	 x	 0	 0	 L	 268
8	 140	 2	 Ul	 325	 357	 13494484	 13494640	 l	 1	 left	 9	 8	 R	 232
8	 141	 2	 Ul	 574	 390	 13506035	 13506223	 l	 0	 x	 0	 0	 L	 101
8	 142	 2	 Ul	 288	 242	 13516090	 13516178	 l	 1	 left	 15	 9	 R	 284
8	 143	 2	 Ul	 673	 614	 13526165	 13526354	 l	 0	 x	 0	 0	 L	 297
8	 144	 2	 Ul	 866	 353	 13537621	 13537766	 l	 1	 right	 6	 16	 R	 301
8	 145	 2	 Ul	 752	 390	 13542525	 13542571	 l	 1	 left	 16	 6	 R	 354
8	 146	 2	 Ul	 613	 476	 13551645	 13551883	 l	 0	 x	 0	 0	 R	 72
8	 147	 2	 Ul	 575	 420	 13561853	 13562051	 l	 0	 x	 0	 0	 L	 278
8	 148	 2	 Ul	 647	 172	 13571170	 13571399	 l	 0	 x	 0	 0	 L	 274
8	 149	 2	 Ul	 692	 399	 13581071	 13581135	 l	 1	 left	 10	 3	 L	 213
8	 150	 2	 Ul	 763	 380	 13585362	 13585510	 l	 1	 left	 8	 4	 L	 153
8	 151	 2	 Ul	 812	 470	 13589014	 13589133	 l	 1	 right	 8	 16	 R	 344
8	 152	 2	 Ul	 680	 531	 13593649	 13593752	 l	 0	 x	 0	 0	 R	 288
8	 153	 2	 Ul	 399	 343	 13602460	 13602704	 l	 0	 x	 0	 0	 L	 58
8	 154	 2	 Ul	 756	 332	 13616000	 13616111	 l	 1	 left	 4	 6	 L	 265
8	 155	 2	 Ul	 492	 242	 13620808	 13620944	 l	 1	 right	 15	 22	 L	 262
8	 156	 2	 Ul	 384	 443	 13627181	 13627456	 l	 0	 x	 0	 0	 R	 54
8	 157	 2	 Ul	 196	 679	 13637534	 13637757	 l	 0	 x	 0	 0	 L	 345
8	 158	 2	 Ul	 498	 405	 13647488	 13647750	 l	 0	 x	 0	 0	 R	 37
8	 159	 2	 Ul	 560	 395	 13657128	 13657316	 l	 1	 right	 9	 13	 R	 286
8	 160	 2	 Ul	 669	 487	 13660709	 13660890	 l	 1	 right	 15	 16	 L	 256
9	 1	 2	 Ul	 684	 523	 14703877	 14704104	 l	 0	 x	 0	 0	 L	 310
9	 2	 2	 Ul	 700	 522	 14712334	 14712494	 l	 0	 x	 0	 0	 L	 285
9	 3	 2	 Ul	 542	 477	 14720258	 14720462	 l	 0	 x	 0	 0	 R	 288
9	 4	 2	 Ul	 730	 473	 14729594	 14729852	 l	 0	 x	 0	 0	 L	 252
9	 5	 2	 Ul	 638	 499	 14738028	 14738285	 l	 1	 left	 16	 7	 R	 324
9	 6	 2	 Ul	 575	 587	 14745850	 14746049	 l	 1	 left	 15	 9	 R	 325
9	 7	 2	 Ul	 615	 591	 14750092	 14750360	 l	 1	 left	 2	 2	 R	 276
9	 8	 2	 Ul	 690	 484	 14768123	 14768312	 l	 0	 x	 0	 0	 L	 344
9	 9	 2	 Ul	 589	 495	 14780689	 14780799	 l	 0	 x	 0	 0	 L	 377
9	 10	 2	 Ul	 907	 516	 14791916	 14792046	 l	 1	 left	 16	 9	 L	 262
9	 11	 2	 Ul	 634	 486	 14795937	 14796098	 l	 0	 x	 0	 0	 L	 252
9	 12	 2	 Ul	 756	 452	 14808245	 14808476	 l	 1	 right	 6	 14	 L	 248
9	 13	 2	 Ul	 933	 402	 14819970	 14820011	 l	 1	 right	 6	 19	 R	 291
9	 14	 2	 Ul	 587	 494	 14827487	 14827634	 l	 0	 x	 0	 0	 R	 287
9	 15	 2	 Ul	 625	 484	 14846836	 14846972	 l	 1	 right	 16	 22	 R	 302
9	 16	 2	 Ul	 1057	 754	 14853708	 14853884	 l	 0	 x	 0	 0	 L	 283
9	 17	 2	 Ul	 945	 573	 14867600	 14867735	 l	 1	 right	 10	 17	 R	 282
9	 18	 2	 Ul	 798	 516	 14874605	 14874714	 l	 1	 left	 10	 3	 L	 266
9	 19	 2	 Ul	 260	 628	 14878540	 14878848	 l	 0	 x	 0	 0	 L	 370
9	 20	 2	 Ul	 787	 441	 14892428	 14892533	 l	 1	 right	 12	 18	 L	 275
9	 21	 2	 Ul	 657	 505	 14901260	 14901374	 l	 1	 left	 6	 3	 R	 396
9	 22	 2	 Ul	 134	 656	 14917061	 14917256	 l	 1	 left	 11	 1	 L	 354
9	 23	 2	 Ul	 680	 474	 14927473	 14927564	 l	 0	 x	 0	 0	 L	 424
9	 25	 2	 Ul	 589	 515	 14947914	 14948137	 l	 0	 x	 0	 0	 R	 251
9	 26	 2	 Ul	 680	 501	 14957747	 14957883	 l	 0	 x	 0	 0	 L	 372
9	 27	 2	 Ul	 772	 428	 14968184	 14968270	 l	 0	 x	 0	 0	 L	 307
9	 28	 2	 Ul	 521	 506	 14984281	 14984447	 l	 1	 left	 16	 6	 R	 271
9	 29	 2	 Ul	 671	 945	 14990435	 14990679	 l	 0	 x	 0	 0	 L	 354
9	 30	 2	 Ul	 633	 489	 15006362	 15006582	 l	 0	 x	 0	 0	 R	 98
9	 31	 2	 Ul	 550	 426	 15017883	 15017979	 l	 0	 x	 0	 0	 R	 277
9	 32	 2	 Ul	 1084	 733	 15033224	 15033786	 l	 1	 right	 12	 19	 R	 295
9	 33	 2	 Ul	 957	 540	 15036949	 15037195	 l	 0	 x	 0	 0	 L	 250
9	 34	 2	 Ul	 510	 550	 15050025	 15050176	 l	 1	 left	 4	 2	 R	 253
9	 35	 2	 Ul	 491	 715	 15061602	 15061752	 l	 1	 left	 12	 8	 L	 408
9	 36	 2	 Ul	 400	 660	 15065303	 15065336	 l	 0	 x	 0	 0	 L	 408
9	 37	 2	 Ul	 649	 503	 15080530	 15080775	 l	 0	 x	 0	 0	 R	 192
9	 38	 2	 Ul	 802	 686	 15096574	 15097168	 l	 1	 right	 11	 14	 R	 284
9	 39	 2	 Ul	 646	 621	 15100289	 15100391	 l	 1	 left	 2	 8	 R	 348
9	 40	 2	 Ul	 825	 493	 15105729	 15105906	 l	 0	 x	 0	 0	 L	 217
9	 41	 2	 Ul	 504	 689	 15116687	 15116869	 l	 0	 x	 0	 0	 L	 243
9	 42	 2	 Ul	 1080	 254	 15128066	 15128147	 l	 1	 right	 3	 20	 R	 310
9	 43	 2	 Ul	 433	 542	 15131947	 15132114	 l	 0	 x	 0	 0	 L	 570
9	 44	 2	 Ul	 724	 537	 15146776	 15146855	 l	 0	 x	 0	 0	 R	 336
9	 45	 2	 Ul	 836	 584	 15157726	 15157914	 l	 0	 x	 0	 0	 R	 354
9	 46	 2	 Ul	 914	 597	 15169987	 15170161	 l	 1	 left	 14	 5	 R	 293
9	 47	 2	 Ul	 496	 533	 15178895	 15179108	 l	 0	 x	 0	 0	 R	 279
9	 48	 2	 Ul	 984	 489	 15190003	 15190231	 l	 1	 right	 15	 16	 L	 195
9	 49	 2	 Ul	 1079	 544	 15200343	 15200550	 l	 0	 x	 0	 0	 R	 393
9	 50	 2	 Ul	 1003	 632	 15215552	 15215691	 l	 1	 right	 13	 16	 R	 279
9	 51	 2	 Ul	 679	 510	 15220622	 15220734	 l	 1	 left	 9	 7	 R	 78
9	 52	 2	 Ul	 642	 518	 15226933	 15227082	 l	 1	 left	 14	 3	 R	 288
9	 53	 2	 Ul	 748	 774	 15232244	 15232356	 l	 0	 x	 0	 0	 L	 348
9	 54	 2	 Ul	 750	 703	 15240848	 15240934	 l	 1	 right	 12	 21	 L	 300
9	 55	 2	 Ul	 859	 409	 15254646	 15254754	 l	 1	 right	 6	 16	 R	 266
9	 56	 2	 Ul	 681	 495	 15258292	 15258650	 l	 0	 x	 0	 0	 L	 51
9	 57	 2	 Ul	 598	 835	 15266616	 15266702	 l	 0	 x	 0	 0	 R	 354
9	 58	 2	 Ul	 1008	 545	 15275417	 15275488	 l	 1	 left	 7	 5	 L	 243
9	 59	 2	 Ul	 199	 599	 15280881	 15281053	 l	 1	 right	 14	 17	 L	 406
9	 60	 2	 Ul	 502	 574	 15291405	 15291562	 l	 1	 right	 15	 22	 R	 238
9	 61	 2	 Ul	 706	 504	 15302798	 15302923	 l	 0	 x	 0	 0	 L	 299
9	 62	 2	 Ul	 628	 518	 15317015	 15317129	 l	 0	 x	 0	 0	 R	 273
9	 63	 2	 Ul	 430	 662	 15325143	 15325277	 l	 1	 right	 4	 21	 L	 400
9	 64	 2	 Ul	 191	 325	 15331417	 15331510	 l	 1	 left	 4	 2	 L	 343
9	 65	 2	 Ul	 891	 555	 15335564	 15335760	 l	 0	 x	 0	 0	 R	 469
9	 66	 2	 Ul	 482	 394	 15343467	 15343588	 l	 0	 x	 0	 0	 R	 360
9	 67	 2	 Ul	 575	 491	 15352086	 15352224	 l	 0	 x	 0	 0	 R	 248
9	 68	 2	 Ul	 1198	 393	 15360651	 15360904	 l	 1	 right	 9	 13	 R	 431
9	 69	 2	 Ul	 588	 495	 15370880	 15370996	 l	 1	 left	 3	 3	 R	 298
9	 70	 2	 Ul	 436	 543	 15378774	 15378907	 l	 0	 x	 0	 0	 R	 261
9	 71	 2	 Ul	 689	 504	 15393134	 15393168	 l	 1	 right	 7	 16	 L	 38
9	 72	 2	 Ul	 598	 440	 15405525	 15405645	 l	 1	 right	 3	 15	 R	 277
9	 73	 2	 Ul	 1073	 564	 15409965	 15410136	 l	 1	 right	 10	 20	 R	 386
