subNum	 version	 completed	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
14	 N	 1	 118	 6	 791	 128	 6745597	 6745749	 0	 x	 x	 6	 full
14	 N	 1	 119	 1	 482	 415	 6751893	 6752177	 1	 left	 x	 6	 full
14	 N	 1	 119	 2	 476	 383	 6752192	 6752259	 1	 left	 x	 6	 full
14	 N	 1	 119	 3	 391	 698	 6752318	 6752560	 1	 left	 x	 6	 full
14	 N	 1	 119	 4	 378	 719	 6752572	 6752769	 1	 left	 x	 6	 full
14	 N	 1	 120	 1	 468	 414	 6754989	 6756119	 0	 x	 R	 x	 half
14	 N	 1	 120	 2	 475	 412	 6756130	 6756370	 0	 x	 R	 x	 half
14	 N	 1	 120	 3	 369	 406	 6756399	 6756583	 0	 x	 R	 x	 half
14	 N	 1	 120	 4	 122	 421	 6756646	 6756776	 0	 x	 R	 x	 half
14	 N	 1	 120	 5	 725	 547	 6756881	 6757088	 0	 x	 R	 x	 half
14	 N	 1	 120	 6	 867	 396	 6757136	 6757302	 0	 x	 R	 x	 half
14	 N	 1	 120	 7	 828	 804	 6757362	 6757461	 0	 x	 R	 x	 half
14	 N	 1	 120	 8	 731	 86	 6757552	 6757778	 0	 x	 R	 x	 half
14	 N	 1	 120	 9	 397	 374	 6757845	 6758093	 0	 x	 R	 x	 half
14	 N	 1	 120	 10	 398	 653	 6758154	 6758386	 0	 x	 R	 x	 half
14	 N	 1	 120	 11	 371	 711	 6758409	 6758487	 0	 x	 R	 x	 half
14	 N	 1	 120	 12	 209	 673	 6758535	 6758788	 0	 x	 R	 x	 half
14	 N	 1	 120	 13	 125	 683	 6758816	 6758999	 0	 x	 R	 x	 half
14	 N	 1	 120	 14	 133	 486	 6759053	 6759296	 0	 x	 R	 x	 half
14	 N	 1	 120	 15	 213	 415	 6759334	 6759694	 0	 x	 R	 x	 half
14	 N	 1	 120	 16	 213	 333	 6759718	 6759944	 0	 x	 R	 x	 half
14	 N	 1	 120	 17	 146	 295	 6759967	 6760198	 0	 x	 R	 x	 half
14	 N	 1	 120	 18	 133	 227	 6760212	 6760427	 0	 x	 R	 x	 half
14	 N	 1	 120	 19	 246	 176	 6760465	 6760648	 0	 x	 R	 x	 half
14	 N	 1	 120	 20	 309	 111	 6760681	 6760932	 0	 x	 R	 x	 half
14	 N	 1	 120	 21	 134	 469	 6761009	 6761354	 0	 x	 R	 x	 half
14	 N	 1	 120	 22	 242	 751	 6761425	 6761639	 0	 x	 R	 x	 half
14	 N	 1	 120	 23	 366	 760	 6761675	 6761886	 0	 x	 R	 x	 half
14	 N	 1	 120	 24	 270	 654	 6761936	 6762180	 0	 x	 R	 x	 half
14	 N	 1	 120	 25	 177	 654	 6762205	 6762403	 0	 x	 R	 x	 half
14	 N	 1	 120	 26	 95	 630	 6762427	 6762647	 0	 x	 R	 x	 half
14	 N	 1	 120	 27	 48	 503	 6762696	 6762891	 0	 x	 R	 x	 half
14	 N	 1	 120	 28	 66	 687	 6762942	 6763070	 0	 x	 R	 x	 half
14	 N	 1	 120	 29	 12	 388	 6763131	 6763411	 0	 x	 R	 x	 half
14	 N	 1	 120	 30	 10	 256	 6763460	 6763706	 0	 x	 R	 x	 half
14	 N	 1	 120	 31	 25	 135	 6763746	 6764032	 0	 x	 R	 x	 half
14	 N	 1	 120	 32	 91	 223	 6764069	 6764302	 0	 x	 R	 x	 half
14	 N	 1	 120	 33	 115	 287	 6764325	 6764415	 0	 x	 R	 x	 half
14	 N	 1	 120	 34	 27	 124	 6764460	 6764687	 0	 x	 R	 x	 half
14	 N	 1	 120	 35	 125	 103	 6764711	 6764869	 0	 x	 R	 x	 half
14	 N	 1	 120	 36	 341	 193	 6764921	 6765204	 0	 x	 R	 x	 half
14	 N	 1	 120	 37	 397	 268	 6765230	 6765351	 0	 x	 R	 x	 half
14	 N	 1	 121	 1	 382	 297	 6767888	 6768300	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 2	 359	 351	 6768326	 6768454	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 3	 649	 584	 6768522	 6768694	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 4	 841	 741	 6768749	 6768942	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 5	 931	 745	 6768968	 6769205	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 6	 923	 552	 6769250	 6769418	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 7	 889	 327	 6769476	 6769697	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 8	 961	 243	 6769738	 6769957	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 9	 745	 134	 6770599	 6770929	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 10	 723	 198	 6770953	 6771126	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 11	 745	 403	 6771182	 6771206	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 12	 737	 581	 6771264	 6771545	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 13	 751	 641	 6771565	 6771716	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 14	 507	 686	 6771769	 6771992	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 15	 377	 723	 6772030	 6772268	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 16	 368	 776	 6772287	 6772438	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 17	 176	 683	 6772483	 6772826	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 18	 161	 661	 6772836	 6772977	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 19	 194	 598	 6772998	 6773175	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 20	 181	 442	 6773218	 6773534	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 21	 122	 371	 6773575	 6773799	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 22	 105	 279	 6773829	 6774074	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 23	 106	 145	 6774118	 6774494	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 24	 239	 168	 6774530	 6774765	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 25	 313	 188	 6774791	 6774970	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 26	 379	 274	 6775012	 6775236	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 27	 430	 380	 6775276	 6775560	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 28	 372	 454	 6775596	 6775783	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 29	 342	 418	 6775807	 6775852	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 30	 44	 193	 6775924	 6776338	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 31	 41	 66	 6776384	 6776815	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 32	 137	 74	 6776840	 6777012	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 33	 314	 55	 6777090	 6777252	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 34	 565	 312	 6777395	 6777689	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 35	 635	 470	 6777734	 6778028	 0	 x	 x	 1.7	 full
14	 N	 1	 121	 36	 671	 559	 6778069	 6778191	 0	 x	 x	 1.7	 full
14	 N	 1	 122	 1	 421	 313	 6780228	 6780728	 0	 x	 x	 6	 full
14	 N	 1	 122	 2	 477	 301	 6780752	 6781015	 0	 x	 x	 6	 full
14	 N	 1	 122	 3	 322	 344	 6781069	 6781255	 0	 x	 x	 6	 full
14	 N	 1	 122	 4	 724	 609	 6781339	 6781565	 0	 x	 x	 6	 full
14	 N	 1	 122	 5	 977	 512	 6781627	 6781758	 0	 x	 x	 6	 full
14	 N	 1	 123	 1	 479	 414	 6788887	 6789437	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 2	 278	 295	 6789494	 6789735	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 3	 246	 251	 6789760	 6789892	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 4	 180	 128	 6789938	 6790154	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 5	 72	 118	 6790191	 6790341	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 6	 407	 104	 6790399	 6790531	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 7	 706	 99	 6790589	 6790852	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 8	 871	 57	 6790892	 6791068	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 9	 925	 287	 6791384	 6791600	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 10	 908	 407	 6791641	 6791789	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 11	 906	 532	 6791817	 6792039	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 12	 902	 639	 6792079	 6792648	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 13	 870	 684	 6792670	 6792833	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 14	 763	 686	 6792867	 6793330	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 15	 749	 608	 6793354	 6793423	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 16	 711	 533	 6793462	 6793699	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 17	 694	 437	 6793723	 6794020	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 18	 683	 337	 6794056	 6794452	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 19	 705	 260	 6794475	 6794778	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 20	 761	 179	 6794804	 6795303	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 21	 771	 73	 6795336	 6795481	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 22	 528	 351	 6795558	 6795746	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 23	 469	 382	 6795772	 6796021	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 24	 461	 484	 6796063	 6796304	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 25	 503	 584	 6796345	 6796740	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 26	 556	 717	 6796783	 6797044	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 27	 586	 748	 6797061	 6797295	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 28	 457	 766	 6797329	 6797454	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 29	 312	 707	 6797499	 6797746	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 30	 262	 657	 6797769	 6798120	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 31	 222	 648	 6798138	 6798338	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 32	 172	 685	 6798364	 6798560	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 33	 106	 639	 6798587	 6798801	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 34	 105	 706	 6798832	 6799332	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 35	 90	 480	 6799405	 6799746	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 36	 111	 424	 6799771	 6800064	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 37	 103	 342	 6800098	 6800345	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 38	 115	 301	 6800360	 6800610	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 39	 94	 222	 6800636	 6800976	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 40	 156	 169	 6801006	 6801185	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 41	 125	 120	 6801210	 6801557	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 42	 192	 196	 6801586	 6801800	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 43	 244	 301	 6801844	 6802005	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 44	 296	 397	 6802049	 6802206	 0	 x	 x	 1.7	 full
14	 N	 1	 123	 45	 358	 426	 6802229	 6802512	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 1	 471	 413	 6804181	 6805525	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 2	 349	 372	 6805570	 6805728	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 3	 189	 247	 6805789	 6806192	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 4	 606	 195	 6806276	 6806438	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 5	 821	 199	 6806490	 6806734	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 6	 788	 557	 6806810	 6807182	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 7	 659	 584	 6807232	 6807407	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 8	 502	 565	 6807456	 6807628	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 9	 389	 614	 6807659	 6807787	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 10	 600	 552	 6807833	 6808028	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 11	 335	 643	 6808115	 6808325	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 12	 235	 647	 6808353	 6808547	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 13	 155	 637	 6808570	 6808805	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 14	 92	 617	 6808828	 6809021	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 15	 174	 505	 6809061	 6809328	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 16	 114	 435	 6809352	 6809642	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 17	 85	 332	 6809676	 6809981	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 18	 63	 235	 6810018	 6810204	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 19	 57	 148	 6810232	 6810455	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 20	 119	 95	 6810480	 6810630	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 21	 313	 166	 6810673	 6810962	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 22	 339	 200	 6810981	 6811258	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 23	 517	 201	 6811302	 6811359	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 24	 650	 189	 6811387	 6811639	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 25	 841	 162	 6811690	 6811963	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 26	 1055	 -44	 6812014	 6812401	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 27	 972	 152	 6812452	 6812597	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 28	 918	 398	 6812665	 6812833	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 29	 895	 547	 6812877	 6813066	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 30	 917	 670	 6813111	 6813442	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 31	 915	 607	 6813467	 6813668	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 32	 653	 640	 6813735	 6814073	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 33	 572	 639	 6814098	 6814284	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 34	 459	 654	 6814312	 6814536	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 35	 361	 713	 6814574	 6814855	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 36	 262	 588	 6814900	 6815126	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 37	 216	 536	 6815153	 6815364	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 38	 161	 481	 6815388	 6815666	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 39	 193	 408	 6815695	 6815871	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 40	 107	 423	 6815896	 6816068	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 41	 106	 664	 6816136	 6816426	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 42	 187	 316	 6816514	 6816804	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 43	 197	 214	 6816841	 6817076	 0	 x	 x	 1.7	 full
14	 N	 1	 124	 44	 110	 164	 6817104	 6817448	 0	 x	 x	 1.7	 full
14	 N	 1	 125	 1	 527	 310	 6820114	 6820518	 1	 right	 x	 6	 full
14	 N	 1	 125	 2	 785	 534	 6820582	 6820776	 1	 right	 x	 6	 full
14	 N	 1	 125	 3	 814	 539	 6820794	 6821128	 1	 right	 x	 6	 full
14	 N	 1	 126	 1	 467	 417	 6822402	 6823733	 1	 left	 x	 1.7	 full
14	 N	 1	 126	 2	 325	 343	 6823779	 6823995	 1	 left	 x	 1.7	 full
14	 N	 1	 126	 3	 691	 690	 6824124	 6824254	 1	 left	 x	 1.7	 full
14	 N	 1	 126	 4	 202	 270	 6824343	 6824735	 1	 left	 x	 1.7	 full
14	 N	 1	 127	 1	 468	 409	 6826884	 6828214	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 2	 282	 332	 6828267	 6828635	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 3	 591	 489	 6828709	 6828868	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 4	 789	 659	 6828926	 6829206	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 5	 908	 801	 6829255	 6829448	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 6	 884	 381	 6829514	 6829756	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 7	 929	 85	 6829822	 6830033	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 8	 471	 168	 6830392	 6830527	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 9	 198	 135	 6830592	 6830839	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 10	 93	 158	 6830877	 6831144	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 11	 171	 499	 6831227	 6831571	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 12	 210	 576	 6831596	 6831814	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 13	 203	 689	 6831857	 6832310	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 14	 145	 691	 6832329	 6832495	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 15	 273	 708	 6832525	 6832694	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 16	 408	 618	 6832739	 6833037	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 17	 472	 630	 6833061	 6833379	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 18	 550	 681	 6833404	 6833692	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 19	 668	 703	 6833728	 6834034	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 20	 715	 722	 6834054	 6834131	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 21	 570	 480	 6834189	 6834528	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 22	 477	 482	 6834553	 6834699	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 23	 406	 469	 6834724	 6834999	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 24	 574	 414	 6835044	 6835319	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 25	 639	 424	 6835344	 6835602	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 26	 688	 476	 6835630	 6835862	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 27	 724	 471	 6835878	 6836134	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 28	 745	 570	 6836172	 6836428	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 29	 766	 546	 6836439	 6836662	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 30	 807	 636	 6836701	 6836937	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 31	 828	 691	 6836959	 6837199	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 32	 880	 732	 6837224	 6837488	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 33	 928	 519	 6837548	 6837834	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 34	 951	 353	 6837881	 6838093	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 35	 874	 269	 6838130	 6838435	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 36	 854	 213	 6838462	 6838676	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 37	 787	 164	 6839196	 6839408	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 38	 425	 141	 6839493	 6839620	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 39	 72	 136	 6839695	 6839951	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 40	 15	 145	 6839973	 6840205	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 41	 -20	 235	 6840244	 6840522	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 42	 16	 377	 6840563	 6840900	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 43	 36	 461	 6840943	 6841095	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 44	 62	 607	 6841140	 6841526	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 45	 121	 615	 6841550	 6841708	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 46	 187	 625	 6841732	 6842073	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 47	 211	 706	 6842095	 6842472	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 48	 260	 691	 6842494	 6842624	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 49	 189	 502	 6842679	 6842907	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 50	 198	 422	 6842932	 6843111	 0	 x	 x	 1.7	 full
14	 N	 1	 127	 51	 66	 137	 6843186	 6843460	 0	 x	 x	 1.7	 full
14	 N	 1	 128	 1	 481	 413	 6845887	 6846340	 1	 right	 x	 6	 full
14	 N	 1	 128	 2	 358	 321	 6846374	 6846457	 1	 right	 x	 6	 full
14	 N	 1	 128	 3	 706	 721	 6846532	 6846761	 1	 right	 x	 6	 full
14	 N	 1	 128	 4	 736	 735	 6846778	 6846837	 1	 right	 x	 6	 full
14	 N	 1	 129	 1	 463	 412	 6849525	 6849931	 0	 x	 R	 x	 half
14	 N	 1	 129	 2	 330	 373	 6849978	 6850152	 0	 x	 R	 x	 half
14	 N	 1	 129	 3	 610	 619	 6850226	 6850385	 0	 x	 R	 x	 half
14	 N	 1	 129	 4	 831	 601	 6850438	 6850608	 0	 x	 R	 x	 half
14	 N	 1	 129	 5	 904	 368	 6850666	 6850865	 0	 x	 R	 x	 half
14	 N	 1	 129	 6	 746	 128	 6850921	 6851086	 0	 x	 R	 x	 half
14	 N	 1	 129	 7	 383	 150	 6851157	 6851298	 0	 x	 R	 x	 half
14	 N	 1	 129	 8	 184	 211	 6851348	 6851649	 0	 x	 R	 x	 half
14	 N	 1	 129	 9	 124	 243	 6851678	 6851930	 0	 x	 R	 x	 half
14	 N	 1	 129	 10	 74	 273	 6851952	 6852198	 0	 x	 R	 x	 half
14	 N	 1	 129	 11	 50	 170	 6852239	 6852489	 0	 x	 R	 x	 half
14	 N	 1	 129	 12	 84	 125	 6852510	 6852785	 0	 x	 R	 x	 half
14	 N	 1	 129	 13	 151	 330	 6852843	 6853008	 0	 x	 R	 x	 half
14	 N	 1	 129	 14	 20	 71	 6853063	 6853205	 0	 x	 R	 x	 half
14	 N	 1	 129	 15	 194	 492	 6853292	 6853634	 0	 x	 R	 x	 half
14	 N	 1	 129	 16	 335	 563	 6853681	 6853876	 0	 x	 R	 x	 half
14	 N	 1	 129	 17	 379	 618	 6853899	 6854100	 0	 x	 R	 x	 half
14	 N	 1	 129	 18	 420	 714	 6854141	 6854349	 0	 x	 R	 x	 half
14	 N	 1	 129	 19	 454	 767	 6854372	 6854522	 0	 x	 R	 x	 half
14	 N	 1	 129	 20	 421	 395	 6854594	 6854898	 0	 x	 R	 x	 half
14	 N	 1	 129	 21	 374	 326	 6854922	 6855192	 0	 x	 R	 x	 half
14	 N	 1	 129	 22	 362	 271	 6855209	 6855406	 0	 x	 R	 x	 half
14	 N	 1	 129	 23	 99	 548	 6855483	 6855753	 0	 x	 R	 x	 half
14	 N	 1	 129	 24	 70	 632	 6855786	 6856094	 0	 x	 R	 x	 half
14	 N	 1	 129	 25	 110	 678	 6856115	 6856282	 0	 x	 R	 x	 half
14	 N	 1	 129	 26	 215	 764	 6856321	 6856596	 0	 x	 R	 x	 half
14	 N	 1	 129	 27	 281	 744	 6856621	 6856857	 0	 x	 R	 x	 half
14	 N	 1	 129	 28	 253	 754	 6856869	 6856979	 0	 x	 R	 x	 half
14	 N	 1	 129	 29	 102	 496	 6857037	 6857269	 0	 x	 R	 x	 half
14	 N	 1	 129	 30	 60	 449	 6857295	 6857494	 0	 x	 R	 x	 half
14	 N	 1	 129	 31	 61	 386	 6857522	 6857953	 0	 x	 R	 x	 half
14	 N	 1	 129	 32	 91	 390	 6857969	 6858351	 0	 x	 R	 x	 half
14	 N	 1	 129	 33	 148	 384	 6858371	 6858526	 0	 x	 R	 x	 half
14	 N	 1	 129	 34	 73	 304	 6858556	 6858814	 0	 x	 R	 x	 half
14	 N	 1	 129	 35	 204	 266	 6858859	 6859092	 0	 x	 R	 x	 half
14	 N	 1	 129	 36	 308	 230	 6859132	 6859321	 0	 x	 R	 x	 half
14	 N	 1	 129	 37	 371	 180	 6859347	 6859572	 0	 x	 R	 x	 half
14	 N	 1	 129	 38	 399	 100	 6859599	 6859874	 0	 x	 R	 x	 half
14	 N	 1	 129	 39	 442	 32	 6859897	 6860177	 0	 x	 R	 x	 half
14	 N	 1	 129	 40	 64	 145	 6860284	 6860640	 0	 x	 R	 x	 half
14	 N	 1	 129	 41	 93	 102	 6860660	 6860881	 0	 x	 R	 x	 half
14	 N	 1	 129	 42	 -11	 35	 6860924	 6861095	 0	 x	 R	 x	 half
14	 N	 1	 129	 43	 310	 637	 6861215	 6861559	 0	 x	 R	 x	 half
14	 N	 1	 129	 44	 367	 719	 6861585	 6861894	 0	 x	 R	 x	 half
14	 N	 1	 129	 45	 382	 759	 6861916	 6862107	 0	 x	 R	 x	 half
14	 N	 1	 129	 46	 338	 767	 6862128	 6862287	 0	 x	 R	 x	 half
14	 N	 1	 129	 47	 263	 750	 6862308	 6862594	 0	 x	 R	 x	 half
14	 N	 1	 129	 48	 203	 713	 6862618	 6862979	 0	 x	 R	 x	 half
14	 N	 1	 129	 49	 168	 651	 6863006	 6863195	 0	 x	 R	 x	 half
14	 N	 1	 130	 1	 470	 419	 6864479	 6865801	 1	 left	 R	 x	 half
14	 N	 1	 130	 2	 331	 365	 6865844	 6866103	 1	 left	 R	 x	 half
14	 N	 1	 130	 3	 863	 377	 6866221	 6866574	 1	 left	 R	 x	 half
14	 N	 1	 130	 4	 1190	 -152	 6866635	 6866811	 1	 left	 R	 x	 half
14	 N	 1	 130	 5	 728	 95	 6866873	 6867008	 1	 left	 R	 x	 half
14	 N	 1	 130	 6	 174	 230	 6867128	 6867455	 1	 left	 R	 x	 half
14	 N	 1	 130	 7	 75	 173	 6867487	 6867729	 1	 left	 R	 x	 half
14	 N	 1	 130	 8	 56	 98	 6867767	 6868014	 1	 left	 R	 x	 half
14	 N	 1	 130	 9	 261	 65	 6868061	 6868248	 1	 left	 R	 x	 half
14	 N	 1	 130	 10	 264	 106	 6868265	 6868429	 1	 left	 R	 x	 half
14	 N	 1	 130	 11	 426	 235	 6868488	 6868802	 1	 left	 R	 x	 half
14	 N	 1	 130	 12	 414	 542	 6868869	 6869136	 1	 left	 R	 x	 half
14	 N	 1	 130	 13	 397	 654	 6869179	 6869445	 1	 left	 R	 x	 half
14	 N	 1	 130	 14	 301	 662	 6869468	 6869621	 1	 left	 R	 x	 half
14	 N	 1	 130	 15	 197	 604	 6869651	 6869999	 1	 left	 R	 x	 half
14	 N	 1	 130	 16	 151	 727	 6870044	 6870316	 1	 left	 R	 x	 half
14	 N	 1	 130	 17	 97	 687	 6870343	 6870538	 1	 left	 R	 x	 half
14	 N	 1	 130	 18	 66	 588	 6870578	 6870759	 1	 left	 R	 x	 half
