subNum	 version	 completed	 trialNo	 easySide	 targPresent	key	 targSide	 RT	 accuracy	 var	 con
2	 N	1	197	 x	0	 r	 x	4.822	1	1.7	 full
2	 N	1	198	 x	1	 l	 left	1.543	1	6	 full
2	 N	1	199	 x	0	 r	 x	4.532	1	1.7	 full
2	 N	1	200	 L	0	 r	 x	3.771	1	 x	 half
2	 N	1	201	 R	0	 r	 x	3.962	1	 x	 half
2	 N	1	202	 x	0	 r	 x	4.962	1	1.7	 full
2	 N	1	203	 x	1	 l	 right	1.591	1	6	 full
2	 N	1	204	 L	0	 r	 x	4.241	1	 x	 half
2	 N	1	205	 x	1	 l	 left	1.791	1	1.7	 full
2	 N	1	206	 x	0	 r	 x	4.621	1	1.7	 full
2	 N	1	207	 x	1	 l	 right	1.863	1	1.7	 full
2	 N	1	208	 R	1	 l	 left	2.734	1	 x	 half
2	 N	1	209	 x	0	 r	 x	1.675	1	6	 full
2	 N	1	210	 R	0	 r	 x	4.021	1	 x	 half
2	 N	1	211	 L	0	 r	 x	3.634	1	 x	 half
2	 N	1	212	 x	1	 l	 right	4.051	1	1.7	 full
2	 N	1	213	 x	0	 r	 x	1.672	1	6	 full
2	 N	1	214	 x	1	 l	 right	1.681	1	6	 full
2	 N	1	215	 x	0	 r	 x	4.311	1	1.7	 full
2	 N	1	216	 x	1	 l	 left	1.761	1	1.7	 full
2	 N	1	217	 R	1	 l	 right	1.582	1	 x	 half
2	 N	1	218	 x	0	 r	 x	5.41	1	1.7	 full
2	 N	1	219	 x	1	 l	 left	2.49	1	1.7	 full
2	 N	1	220	 L	0	 r	 x	3.192	1	 x	 half
2	 N	1	221	 x	0	 r	 x	1.71	1	6	 full
2	 N	1	222	 x	1	 r	 left	4.139	0	1.7	 full
2	 N	1	223	 x	0	 r	 x	4.991	1	1.7	 full
2	 N	1	224	 L	1	 l	 right	1.912	1	 x	 half
2	 N	1	225	 x	1	 l	 right	1.64	1	1.7	 full
2	 N	1	226	 x	1	 l	 right	1.651	1	1.7	 full
2	 N	1	227	 x	0	 r	 x	1.773	1	6	 full
2	 N	1	228	 R	0	 r	 x	4.076	1	 x	 half
2	 N	1	229	 x	0	 r	 x	1.752	1	6	 full
2	 N	1	230	 R	0	 r	 x	3.431	1	 x	 half
2	 N	1	231	 x	0	 r	 x	1.821	1	6	 full
2	 N	1	232	 x	0	 r	 x	4.272	1	1.7	 full
2	 N	1	233	 x	1	 l	 right	1.621	1	6	 full
2	 N	1	234	 x	0	 r	 x	3.591	1	1.7	 full
2	 N	1	235	 x	0	 r	 x	6.052	1	1.7	 full
2	 N	1	236	 x	1	 l	 left	1.621	1	6	 full
2	 N	1	237	 L	1	 l	 left	1.582	1	 x	 half
2	 N	1	238	 x	0	 r	 x	1.611	1	6	 full
2	 N	1	239	 x	1	 l	 right	1.523	1	6	 full
2	 N	1	240	 x	0	 r	 x	1.571	1	6	 full
3	 T	1	1	 x	0	 r	 x	2.285	1	6	 full
3	 T	1	2	 R	0	 r	 x	4.527	1	 x	 half
3	 T	1	3	 x	1	 r	 left	3.742	0	1.7	 full
3	 T	1	4	 L	1	 l	 left	1.998	1	 x	 half
3	 T	1	5	 x	0	 r	 x	3.635	1	1.7	 full
3	 T	1	6	 x	1	 l	 right	2.189	1	6	 full
3	 T	1	7	 R	1	 l	 right	1.859	1	 x	 half
3	 T	1	8	 x	0	 r	 x	3.656	1	1.7	 full
3	 T	1	9	 x	1	 l	 left	1.78	1	6	 full
3	 T	1	10	 x	1	 l	 left	1.858	1	6	 full
3	 T	1	11	 x	0	 r	 x	3.126	1	6	 full
3	 T	1	12	 R	1	 l	 right	1.767	1	 x	 half
3	 T	1	13	 x	0	 r	 x	2.788	1	6	 full
3	 T	1	14	 L	0	 r	 x	4.466	1	 x	 half
3	 T	1	15	 R	0	 r	 x	4.286	1	 x	 half
3	 T	1	16	 R	1	 r	 left	3.878	0	 x	 half
3	 T	1	17	 x	0	 r	 x	2.618	1	6	 full
3	 T	1	18	 x	1	 r	 left	4.196	0	1.7	 full
3	 T	1	19	 x	0	 r	 x	2.909	1	6	 full
3	 T	1	20	 L	1	 l	 left	2.09	1	 x	 half
3	 T	1	21	 L	0	 r	 x	4.197	1	 x	 half
3	 T	1	22	 x	1	 r	 right	3.603	0	1.7	 full
3	 T	1	23	 x	0	 r	 x	3.927	1	6	 full
3	 T	1	24	 x	1	 l	 right	3.794	1	1.7	 full
3	 T	1	25	 L	1	 l	 left	2.219	1	 x	 half
3	 T	1	26	 R	0	 r	 x	4.075	1	 x	 half
3	 T	1	27	 x	0	 r	 x	4.706	1	6	 full
3	 T	1	28	 L	0	 r	 x	3.678	1	 x	 half
3	 T	1	29	 x	1	 l	 left	1.839	1	6	 full
3	 T	1	30	 x	1	 l	 left	1.739	1	6	 full
3	 T	1	31	 x	0	 r	 x	3.658	1	1.7	 full
3	 T	1	32	 x	1	 l	 right	2.098	1	6	 full
3	 T	1	33	 x	0	 r	 x	3.697	1	6	 full
3	 T	1	34	 x	0	 r	 x	3.637	1	6	 full
3	 T	1	35	 x	0	 r	 x	3.029	1	1.7	 full
3	 T	1	36	 L	1	 l	 left	2.378	1	 x	 half
3	 T	1	37	 x	0	 r	 x	2.378	1	6	 full
3	 T	1	38	 x	0	 r	 x	2.699	1	6	 full
3	 T	1	39	 R	0	 r	 x	3.208	1	 x	 half
3	 T	1	40	 x	1	 l	 right	1.913	1	6	 full
3	 T	1	41	 x	0	 r	 x	2.507	1	6	 full
3	 T	1	42	 x	1	 l	 left	1.647	1	6	 full
3	 T	1	43	 x	0	 r	 x	3.028	1	1.7	 full
3	 T	1	44	 x	1	 l	 left	1.73	1	6	 full
3	 T	1	45	 x	0	 r	 x	3.677	1	1.7	 full
3	 T	1	46	 x	0	 r	 x	2.187	1	6	 full
3	 T	1	47	 x	0	 r	 x	2.759	1	6	 full
3	 T	1	48	 x	0	 r	 x	2.768	1	6	 full
3	 T	1	49	 L	0	 r	 x	2.258	1	 x	 half
3	 T	1	50	 x	1	 l	 right	2.259	1	1.7	 full
3	 T	1	51	 L	1	 l	 left	1.638	1	 x	 half
3	 T	1	52	 x	0	 l	 x	3.189	0	1.7	 full
3	 T	1	53	 x	1	 r	 left	3.268	0	1.7	 full
3	 T	1	54	 x	1	 l	 left	3.478	1	1.7	 full
3	 T	1	55	 x	1	 l	 left	4.016	1	1.7	 full
3	 T	1	56	 L	0	 l	 x	1.989	0	 x	 half
3	 T	1	57	 L	0	 r	 x	3.647	1	 x	 half
3	 T	1	58	 R	0	 r	 x	3.656	1	 x	 half
3	 T	1	59	 L	0	 r	 x	3.651	1	 x	 half
3	 T	1	60	 x	1	 l	 left	1.804	1	6	 full
3	 T	1	61	 R	1	 l	 left	1.649	1	 x	 half
3	 T	1	62	 L	1	 r	 right	3.388	0	 x	 half
3	 T	1	63	 x	1	 l	 left	1.58	1	6	 full
3	 T	1	64	 x	0	 r	 x	3.567	1	1.7	 full
3	 T	1	65	 x	1	 r	 left	2.978	0	1.7	 full
3	 T	1	66	 x	1	 l	 left	1.839	1	6	 full
3	 T	1	67	 x	1	 l	 left	1.567	1	6	 full
3	 T	1	68	 x	1	 r	 left	3.547	0	1.7	 full
3	 T	1	69	 R	0	 r	 x	3.577	1	 x	 half
3	 T	1	70	 R	1	 r	 left	3.607	0	 x	 half
3	 T	1	71	 R	0	 r	 x	3.786	1	 x	 half
3	 T	1	72	 x	0	 r	 x	2.177	1	6	 full
3	 T	1	73	 x	0	 r	 x	2.349	1	6	 full
3	 T	1	74	 x	0	 r	 x	3.937	1	1.7	 full
3	 T	1	75	 x	0	 r	 x	2.397	1	6	 full
3	 T	1	76	 x	0	 r	 x	2.957	1	1.7	 full
3	 T	1	77	 R	0	 r	 x	3.168	1	 x	 half
3	 T	1	78	 x	0	 r	 x	2.048	1	6	 full
3	 T	1	79	 x	0	 r	 x	3.028	1	1.7	 full
3	 T	1	80	 x	1	 l	 right	2.938	1	1.7	 full
3	 T	1	81	 x	0	 r	 x	3.847	1	1.7	 full
3	 T	1	82	 L	1	 r	 right	3.697	0	 x	 half
3	 T	1	83	 L	1	 l	 left	1.719	1	 x	 half
3	 T	1	84	 R	1	 l	 right	1.668	1	 x	 half
3	 T	1	85	 x	0	 r	 x	3.615	1	1.7	 full
3	 T	1	86	 x	1	 l	 right	1.59	1	6	 full
3	 T	1	87	 x	1	 r	 right	3.616	0	1.7	 full
3	 T	1	88	 x	0	 r	 x	2.159	1	6	 full
3	 T	1	89	 R	1	 l	 right	1.689	1	 x	 half
3	 T	1	90	 x	0	 r	 x	1.749	1	6	 full
3	 T	1	91	 R	0	 r	 x	3.297	1	 x	 half
3	 T	1	92	 x	0	 r	 x	2.999	1	1.7	 full
3	 T	1	93	 R	1	 l	 right	1.569	1	 x	 half
3	 T	1	94	 x	0	 r	 x	1.649	1	6	 full
3	 T	1	95	 x	0	 r	 x	1.927	1	6	 full
3	 T	1	96	 x	0	 r	 x	2.988	1	6	 full
3	 T	1	97	 R	1	 l	 right	1.649	1	 x	 half
3	 T	1	98	 x	0	 r	 x	3.876	1	1.7	 full
3	 T	1	99	 L	1	 r	 right	3.717	0	 x	 half
3	 T	1	100	 R	1	 l	 left	3.131	1	 x	 half
3	 T	1	101	 x	1	 l	 left	1.778	1	6	 full
3	 T	1	102	 x	0	 r	 x	1.959	1	6	 full
3	 T	1	103	 x	0	 r	 x	3.717	1	1.7	 full
3	 T	1	104	 x	1	 r	 right	3.757	0	1.7	 full
3	 T	1	105	 R	0	 r	 x	3.611	1	 x	 half
3	 T	1	106	 L	1	 r	 right	4.018	0	 x	 half
3	 T	1	107	 L	1	 r	 right	3.652	0	 x	 half
3	 T	1	108	 x	0	 l	 x	3.378	0	1.7	 full
3	 T	1	109	 x	0	 r	 x	3.549	1	1.7	 full
3	 T	1	110	 x	1	 l	 right	1.808	1	6	 full
3	 T	1	111	 x	0	 r	 x	3.745	1	1.7	 full
3	 T	1	112	 L	0	 r	 x	3.447	1	 x	 half
3	 T	1	113	 L	0	 r	 x	3.367	1	 x	 half
3	 T	1	114	 L	0	 r	 x	3.837	1	 x	 half
3	 T	1	115	 x	1	 l	 right	1.789	1	6	 full
3	 T	1	116	 x	1	 l	 right	1.609	1	6	 full
3	 T	1	117	 x	0	 r	 x	2.568	1	6	 full
3	 T	1	118	 x	0	 r	 x	3.687	1	1.7	 full
3	 T	1	119	 x	0	 r	 x	1.728	1	6	 full
3	 T	1	120	 L	0	 r	 x	2.444	1	 x	 half
3	 T	1	121	 x	1	 l	 left	1.84	1	1.7	 full
3	 T	1	122	 x	1	 l	 left	1.779	1	6	 full
3	 T	1	123	 x	1	 l	 right	1.524	1	6	 full
3	 T	1	124	 x	1	 l	 right	1.608	1	6	 full
3	 T	1	125	 L	0	 r	 x	3.998	1	 x	 half
3	 T	1	126	 L	1	 l	 left	1.587	1	 x	 half
3	 T	1	127	 x	0	 r	 x	3.786	1	1.7	 full
3	 T	1	128	 x	1	 l	 right	1.498	1	6	 full
3	 T	1	129	 x	1	 r	 right	3.647	0	1.7	 full
3	 T	1	130	 L	1	 l	 right	2.958	1	 x	 half
3	 T	1	131	 x	0	 r	 x	3.566	1	1.7	 full
3	 T	1	132	 x	0	 r	 x	1.893	1	6	 full
3	 T	1	133	 x	1	 l	 right	1.509	1	6	 full
3	 T	1	134	 x	0	 r	 x	1.719	1	6	 full
3	 T	1	135	 x	1	 l	 right	1.668	1	6	 full
3	 T	1	136	 R	1	 l	 right	1.878	1	 x	 half
3	 T	1	137	 x	0	 r	 x	2.398	1	1.7	 full
3	 T	1	138	 x	1	 l	 left	1.529	1	6	 full
3	 T	1	139	 L	1	 l	 left	1.528	1	 x	 half
3	 T	1	140	 x	0	 r	 x	3.058	1	1.7	 full
3	 T	1	141	 L	1	 l	 left	1.69	1	 x	 half
3	 T	1	142	 x	1	 r	 right	2.757	0	1.7	 full
3	 T	1	143	 x	1	 l	 right	1.548	1	6	 full
3	 T	1	144	 x	0	 r	 x	3.018	1	1.7	 full
3	 T	1	145	 R	0	 r	 x	2.654	1	 x	 half
3	 T	1	146	 x	1	 l	 right	1.689	1	1.7	 full
3	 T	1	147	 x	1	 l	 left	1.498	1	6	 full
3	 T	1	148	 L	0	 r	 x	3.108	1	 x	 half
3	 T	1	149	 x	1	 l	 left	2.18	1	1.7	 full
3	 T	1	150	 x	0	 r	 x	1.868	1	6	 full
3	 T	1	151	 L	1	 r	 right	2.135	0	 x	 half
3	 T	1	152	 x	1	 r	 right	3.815	0	1.7	 full
3	 T	1	153	 R	0	 r	 x	3.498	1	 x	 half
3	 T	1	154	 R	1	 l	 right	1.508	1	 x	 half
3	 T	1	155	 x	0	 r	 x	2.699	1	1.7	 full
3	 T	1	156	 x	1	 r	 right	2.538	0	1.7	 full
3	 T	1	157	 R	0	 r	 x	2.619	1	 x	 half
3	 T	1	158	 x	1	 r	 right	2.328	0	1.7	 full
3	 T	1	159	 L	1	 l	 left	1.629	1	 x	 half
3	 T	1	160	 L	1	 l	 left	1.586	1	 x	 half
3	 T	1	161	 R	0	 l	 x	3.037	0	 x	 half
3	 T	1	162	 x	0	 r	 x	3.618	1	1.7	 full
3	 T	1	163	 L	0	 r	 x	2.699	1	 x	 half
3	 T	1	164	 L	0	 r	 x	2.387	1	 x	 half
3	 T	1	165	 L	1	 l	 left	1.459	1	 x	 half
3	 T	1	166	 x	1	 r	 left	3.488	0	1.7	 full
3	 T	1	167	 x	1	 l	 right	2.089	1	1.7	 full
3	 T	1	168	 R	1	 l	 right	1.469	1	 x	 half
3	 T	1	169	 x	0	 r	 x	1.679	1	6	 full
3	 T	1	170	 x	0	 r	 x	3.647	1	1.7	 full
3	 T	1	171	 x	1	 l	 left	1.87	1	1.7	 full
3	 T	1	172	 x	1	 l	 left	3.497	1	1.7	 full
3	 T	1	173	 x	1	 l	 right	1.458	1	6	 full
3	 T	1	174	 x	1	 l	 left	1.925	1	1.7	 full
3	 T	1	175	 x	0	 r	 x	3.507	1	1.7	 full
3	 T	1	176	 x	0	 r	 x	3.136	1	1.7	 full
3	 T	1	177	 x	0	 r	 x	1.84	1	6	 full
3	 T	1	178	 x	1	 r	 left	3.368	0	1.7	 full
3	 T	1	179	 x	0	 r	 x	1.77	1	6	 full
3	 T	1	180	 x	0	 l	 x	2.507	0	1.7	 full
3	 T	1	181	 x	0	 r	 x	3.469	1	1.7	 full
3	 T	1	182	 L	1	 l	 right	3.517	1	 x	 half
3	 T	1	183	 x	1	 l	 left	1.713	1	6	 full
3	 T	1	184	 x	1	 l	 left	1.479	1	6	 full
3	 T	1	185	 x	1	 l	 left	2.978	1	1.7	 full
3	 T	1	186	 R	0	 l	 x	1.918	0	 x	 half
3	 T	1	187	 x	1	 l	 left	1.6	1	1.7	 full
3	 T	1	188	 L	1	 l	 right	2.334	1	 x	 half
3	 T	1	189	 x	1	 l	 left	1.738	1	1.7	 full
3	 T	1	190	 x	1	 x	 right	1.358	1	1.7	 full
3	 T	1	191	 x	1	 l	 right	1.627	1	6	 full
3	 T	1	192	 x	0	 r	 x	2.359	1	1.7	 full
3	 T	1	193	 x	1	 r	 right	2.538	0	1.7	 full
3	 T	1	194	 L	0	 r	 x	3.728	1	 x	 half
3	 T	1	195	 x	1	 l	 right	1.499	1	6	 full
3	 T	1	196	 R	1	 l	 left	2.098	1	 x	 half
3	 T	1	197	 x	0	 r	 x	1.855	1	6	 full
3	 T	1	198	 x	1	 l	 left	1.637	1	6	 full
3	 T	1	199	 x	0	 r	 x	2.019	1	1.7	 full
3	 T	1	200	 x	1	 l	 right	1.659	1	1.7	 full
3	 T	1	201	 x	0	 r	 x	1.759	1	6	 full
3	 T	1	202	 x	1	 l	 left	1.948	1	1.7	 full
3	 T	1	203	 x	1	 l	 right	1.51	1	6	 full
3	 T	1	204	 R	0	 l	 x	2	0	 x	 half
3	 T	1	205	 x	0	 l	 x	1.879	0	1.7	 full
3	 T	1	206	 R	1	 r	 left	2.399	0	 x	 half
3	 T	1	207	 L	0	 r	 x	3.666	1	 x	 half
3	 T	1	208	 x	0	 r	 x	3.668	1	1.7	 full
3	 T	1	209	 L	0	 r	 x	2.858	1	 x	 half
3	 T	1	210	 x	1	 l	 right	1.498	1	6	 full
3	 T	1	211	 x	0	 l	 x	0.557	0	6	 full
3	 T	1	212	 R	0	 r	 x	3.096	1	 x	 half
3	 T	1	213	 L	1	 l	 left	1.528	1	 x	 half
3	 T	1	214	 L	0	 r	 x	2.579	1	 x	 half
3	 T	1	215	 R	0	 r	 x	4.576	1	 x	 half
3	 T	1	216	 x	1	 l	 left	1.749	1	1.7	 full
3	 T	1	217	 L	1	 l	 left	1.513	1	 x	 half
3	 T	1	218	 x	0	 r	 x	1.929	1	6	 full
3	 T	1	219	 x	1	 l	 right	2.244	1	1.7	 full
3	 T	1	220	 x	0	 r	 x	1.52	1	6	 full
3	 T	1	221	 x	1	 l	 right	1.699	1	6	 full
3	 T	1	222	 x	0	 r	 x	3.509	1	1.7	 full
3	 T	1	223	 x	1	 l	 right	1.61	1	1.7	 full
3	 T	1	224	 x	1	 r	 right	2.779	0	1.7	 full
3	 T	1	225	 x	0	 r	 x	2.408	1	1.7	 full
3	 T	1	226	 L	0	 r	 x	2.18	1	 x	 half
3	 T	1	227	 x	0	 r	 x	1.91	1	1.7	 full
3	 T	1	228	 x	0	 r	 x	2.079	1	1.7	 full
3	 T	1	229	 x	1	 l	 left	1.529	1	6	 full
3	 T	1	230	 x	1	 l	 left	1.45	1	6	 full
3	 T	1	231	 x	1	 r	 left	2.419	0	1.7	 full
3	 T	1	232	 R	0	 x	 x	3.198	1	 x	 half
3	 T	1	233	 R	1	 l	 right	1.507	1	 x	 half
3	 T	1	234	 x	0	 r	 x	1.92	1	6	 full
3	 T	1	235	 x	1	 l	 left	1.55	1	6	 full
3	 T	1	236	 L	0	 r	 x	1.959	1	 x	 half
3	 T	1	237	 x	0	 r	 x	1.679	1	6	 full
3	 T	1	238	 R	1	 l	 right	1.47	1	 x	 half
3	 T	1	239	 x	1	 l	 right	1.919	1	1.7	 full
3	 T	1	240	 x	1	 l	 right	1.43	1	6	 full
3	 N	2	1	 x	0	 r	 x	3.396	1	1.7	 full
3	 N	2	2	 x	0	 r	 x	1.689	1	6	 full
3	 N	2	3	 x	0	 r	 x	2.059	1	1.7	 full
3	 N	2	4	 x	1	 r	 right	2.064	0	1.7	 full
3	 N	2	5	 x	1	 l	 left	1.496	1	6	 full
3	 N	2	6	 R	0	 r	 x	2.119	1	 x	 half
3	 N	2	7	 L	1	 l	 left	1.559	1	 x	 half
3	 N	2	8	 x	0	 r	 x	1.68	1	6	 full
3	 N	2	9	 x	0	 r	 x	1.79	1	6	 full
3	 N	2	10	 L	1	 l	 left	1.519	1	 x	 half
3	 N	2	11	 L	1	 r	 right	1.699	0	 x	 half
3	 N	2	12	 x	1	 r	 left	1.909	0	1.7	 full
3	 N	2	13	 R	1	 r	 left	2.51	0	 x	 half
3	 N	2	14	 R	1	 l	 left	4.147	1	 x	 half
3	 N	2	15	 x	0	 r	 x	1.767	1	6	 full
3	 N	2	16	 x	1	 r	 right	1.498	0	6	 full
3	 N	2	17	 x	0	 r	 x	8.502	1	1.7	 full
3	 N	2	18	 R	1	 l	 right	1.68	1	 x	 half
3	 N	2	19	 x	1	 l	 left	1.689	1	1.7	 full
3	 N	2	20	 x	1	 l	 right	1.62	1	6	 full
3	 N	2	21	 L	0	 r	 x	2.318	1	 x	 half
3	 N	2	22	 L	1	 r	 right	1.859	0	 x	 half
3	 N	2	23	 L	1	 l	 left	1.53	1	 x	 half
3	 N	2	24	 x	1	 l	 right	1.629	1	1.7	 full
3	 N	2	25	 L	0	 r	 x	1.998	1	 x	 half
3	 N	2	26	 x	1	 r	 left	2.088	0	1.7	 full
3	 N	2	27	 x	0	 r	 x	6.165	1	1.7	 full
3	 N	2	28	 R	1	 r	 left	3.408	0	 x	 half
3	 N	2	29	 R	0	 r	 x	7.452	1	 x	 half
3	 N	2	30	 x	0	 r	 x	6.289	1	1.7	 full
3	 N	2	31	 R	0	 r	 x	2.85	1	 x	 half
3	 N	2	32	 x	1	 r	 right	5.5	0	1.7	 full
3	 N	2	33	 x	0	 l	 x	3.898	0	1.7	 full
3	 N	2	34	 L	0	 x	 x	2.718	1	 x	 half
3	 N	2	35	 L	0	 r	 x	9.061	1	 x	 half
3	 N	2	36	 L	0	 r	 x	4.917	1	 x	 half
3	 N	2	37	 x	0	 r	 x	4.296	1	1.7	 full
3	 N	2	38	 R	1	 l	 right	1.599	1	 x	 half
3	 N	2	39	 x	0	 r	 x	1.979	1	6	 full
3	 N	2	40	 x	1	 l	 left	1.609	1	6	 full
3	 N	2	41	 x	0	 r	 x	1.828	1	1.7	 full
3	 N	2	42	 L	0	 r	 x	2.039	1	 x	 half
3	 N	2	43	 x	0	 r	 x	1.788	1	6	 full
3	 N	2	44	 L	1	 l	 right	5.787	1	 x	 half
3	 N	2	45	 x	1	 l	 left	3.087	1	1.7	 full
3	 N	2	46	 x	0	 r	 x	1.715	1	6	 full
3	 N	2	47	 x	0	 l	 x	4.167	0	1.7	 full
3	 N	2	48	 L	1	 l	 left	1.657	1	 x	 half
3	 N	2	49	 L	0	 r	 x	4.455	1	 x	 half
3	 N	2	50	 x	0	 r	 x	1.718	1	6	 full
3	 N	2	51	 x	0	 l	 x	4.016	0	1.7	 full
3	 N	2	52	 L	1	 l	 left	1.532	1	 x	 half
3	 N	2	53	 R	1	 l	 right	1.549	1	 x	 half
3	 N	2	54	 R	0	 r	 x	3.627	1	 x	 half
3	 N	2	55	 x	0	 r	 x	4.935	1	1.7	 full
3	 N	2	56	 x	1	 r	 right	4.227	0	1.7	 full
3	 N	2	57	 L	0	 r	 x	5.054	1	 x	 half
3	 N	2	58	 x	0	 r	 x	1.783	1	6	 full
3	 N	2	59	 L	0	 r	 x	3.811	1	 x	 half
3	 N	2	60	 x	1	 l	 right	1.64	1	6	 full
3	 N	2	61	 L	0	 r	 x	5.924	1	 x	 half
3	 N	2	62	 x	1	 l	 right	1.959	1	6	 full
3	 N	2	63	 x	1	 l	 right	2.001	1	1.7	 full
3	 N	2	64	 L	0	 l	 x	3.747	0	 x	 half
3	 N	2	65	 x	0	 r	 x	1.791	1	6	 full
3	 N	2	66	 x	0	 r	 x	1.801	1	6	 full
3	 N	2	67	 x	1	 l	 right	1.489	1	6	 full
3	 N	2	68	 x	1	 l	 left	1.499	1	6	 full
3	 N	2	69	 R	0	 r	 x	4.89	1	 x	 half
3	 N	2	70	 x	0	 x	 x	3.737	1	1.7	 full
3	 N	2	71	 R	0	 r	 x	4.989	1	 x	 half
3	 N	2	72	 R	0	 r	 x	6.496	1	 x	 half
3	 N	2	73	 x	0	 r	 x	10.086	1	1.7	 full
3	 N	2	74	 R	0	 r	 x	4.367	1	 x	 half
3	 N	2	75	 x	1	 l	 right	1.414	1	6	 full
3	 N	2	76	 x	1	 r	 left	3.187	0	1.7	 full
3	 N	2	77	 R	0	 r	 x	11.24	1	 x	 half
3	 N	2	78	 x	1	 l	 right	1.593	1	6	 full
3	 N	2	79	 x	0	 r	 x	8.153	1	1.7	 full
3	 N	2	80	 x	1	 r	 left	4.916	0	1.7	 full
3	 N	2	81	 x	0	 r	 x	7.415	1	1.7	 full
3	 N	2	82	 R	1	 l	 left	4.283	1	 x	 half
3	 N	2	83	 x	1	 l	 left	1.748	1	1.7	 full
3	 N	2	84	 x	0	 r	 x	2.809	1	1.7	 full
3	 N	2	85	 R	0	 r	 x	8.654	1	 x	 half
3	 N	2	86	 x	1	 l	 left	7.604	1	1.7	 full
3	 N	2	87	 L	1	 l	 left	2.273	1	 x	 half
3	 N	2	88	 x	1	 l	 right	1.524	1	6	 full
3	 N	2	89	 x	0	 r	 x	2.038	1	6	 full
3	 N	2	90	 L	1	 l	 right	2.179	1	 x	 half
3	 N	2	91	 R	1	 l	 right	1.439	1	 x	 half
3	 N	2	92	 L	1	 l	 left	1.549	1	 x	 half
3	 N	2	93	 L	1	 r	 right	3.369	0	 x	 half
3	 N	2	94	 L	0	 r	 x	6.644	1	 x	 half
3	 N	2	95	 R	0	 r	 x	6.444	1	 x	 half
3	 N	2	96	 x	0	 r	 x	5.716	1	1.7	 full
3	 N	2	97	 L	1	 l	 left	1.519	1	 x	 half
3	 N	2	98	 x	0	 r	 x	2.13	1	6	 full
3	 N	2	99	 x	0	 x	 x	4.768	1	1.7	 full
3	 N	2	100	 R	0	 l	 x	3.146	0	 x	 half
3	 N	2	101	 R	1	 l	 right	1.688	1	 x	 half
3	 N	2	102	 x	1	 l	 right	0.46	0	1.7	 full
3	 N	2	103	 x	1	 l	 left	1.666	1	6	 full
3	 N	2	104	 L	0	 r	 x	4.367	1	 x	 half
3	 N	2	105	 x	1	 l	 left	1.689	1	1.7	 full
3	 N	2	106	 x	0	 r	 x	4.768	1	1.7	 full
3	 N	2	107	 x	0	 r	 x	3.468	1	1.7	 full
3	 N	2	108	 x	1	 l	 left	1.5	1	6	 full
3	 N	2	109	 x	1	 l	 right	1.469	1	6	 full
3	 N	2	110	 x	1	 r	 right	3.608	0	1.7	 full
3	 N	2	111	 x	1	 r	 right	7.793	0	1.7	 full
3	 N	2	112	 x	0	 r	 x	1.718	1	6	 full
3	 N	2	113	 x	0	 r	 x	1.953	1	6	 full
3	 N	2	114	 x	1	 l	 right	1.601	1	6	 full
3	 N	2	115	 x	0	 r	 x	1.798	1	1.7	 full
3	 N	2	116	 R	1	 l	 right	1.57	1	 x	 half
3	 N	2	117	 x	0	 l	 x	1.549	0	6	 full
3	 N	2	118	 x	0	 r	 x	1.658	1	6	 full
3	 N	2	119	 x	0	 r	 x	6.086	1	1.7	 full
3	 N	2	120	 x	1	 l	 right	1.669	1	1.7	 full
3	 N	2	121	 x	0	 r	 x	2	1	1.7	 full
3	 N	2	122	 x	1	 l	 left	1.529	1	6	 full
3	 N	2	123	 R	0	 r	 x	4.197	1	 x	 half
3	 N	2	124	 x	0	 r	 x	1.594	1	6	 full
3	 N	2	125	 x	0	 r	 x	3.888	1	1.7	 full
3	 N	2	126	 x	1	 l	 left	1.509	1	6	 full
3	 N	2	127	 x	1	 l	 left	2.01	1	1.7	 full
3	 N	2	128	 L	0	 r	 x	3.557	1	 x	 half
3	 N	2	129	 x	1	 l	 right	3.078	1	1.7	 full
3	 N	2	130	 x	1	 r	 right	2.597	0	1.7	 full
3	 N	2	131	 R	0	 r	 x	5.516	1	 x	 half
3	 N	2	132	 x	1	 l	 right	1.898	1	1.7	 full
3	 N	2	133	 x	0	 r	 x	3.537	1	1.7	 full
3	 N	2	134	 x	1	 l	 left	3.109	1	1.7	 full
3	 N	2	135	 x	1	 l	 right	2.208	1	1.7	 full
3	 N	2	136	 x	1	 l	 right	1.709	1	6	 full
3	 N	2	137	 x	0	 r	 x	3.968	1	1.7	 full
3	 N	2	138	 x	1	 l	 left	1.499	1	6	 full
3	 N	2	139	 R	0	 r	 x	3.567	1	 x	 half
3	 N	2	140	 L	1	 l	 left	1.709	1	 x	 half
3	 N	2	141	 x	0	 r	 x	2.039	1	6	 full
3	 N	2	142	 x	0	 r	 x	1.766	1	6	 full
3	 N	2	143	 x	0	 r	 x	1.569	1	6	 full
3	 N	2	144	 L	0	 r	 x	3.508	1	 x	 half
3	 N	2	145	 L	1	 l	 left	1.499	1	 x	 half
3	 N	2	146	 x	1	 l	 right	1.51	1	6	 full
3	 N	2	147	 x	0	 r	 x	1.649	1	6	 full
3	 N	2	148	 x	0	 r	 x	1.83	1	6	 full
3	 N	2	149	 R	1	 l	 right	1.479	1	 x	 half
3	 N	2	150	 x	1	 l	 left	1.499	1	6	 full
3	 N	2	151	 L	0	 r	 x	3.328	1	 x	 half
